,FX,IPC,IPC_Ali,BVL
2018-09-17,-0.010700360194486391,0.003187922375059049,0.014874691347981583,0.011869046019460594
2018-09-24,-0.006944888317633624,0.0011997381140829155,0.008246511612733043,0.014573645867095752
2018-10-01,0.00218354789128572,0.005491399729389945,0.0006251993446344528,-0.014431293781643872
2018-10-08,0.005445573003374893,-0.001270481717530525,0.0077944464343333575,0.007468800838198231
2018-10-15,0.002030267895664739,0.002430482059914807,0.009835326697760216,0.008714072907730852
2018-10-22,0.0003061571622111625,0.0034811825268474816,0.007730859773303234,-0.0032707620403200632
2018-10-29,-0.0008062969413226151,0.005057755336234981,-0.0054213483193426,0.01680848175973937
2018-11-05,-0.007840235699124176,0.005846459512355517,-0.00036282305494916844,-0.0015006670443903358
2018-11-12,-0.0033135632421581462,-0.001498568367351405,0.002514888186690767,0.0018069174416586176
2018-11-19,-0.0017622779871678818,-0.00313645668294249,0.0035533994253997836,-0.0017768618914064671
2018-11-26,0.0073697573266664484,0.00811070728759411,0.007724032585304297,0.0004869485709775301
2018-12-03,0.003066401557777265,0.004329256047918673,0.005066206005599483,-0.012855301042742573
2018-12-10,-0.009532515688085885,6.0538537738352716e-06,-0.004012066152260463,-0.01698061059113165
2018-12-17,0.0029488431257234105,0.00920460790208999,0.006281187106035535,0.0194340607586998
2018-12-24,-0.0013096353606347755,0.0034626985371715158,0.007663514471702992,-0.009863536179820054
2018-12-31,-0.0030568502916903384,0.007717188736255265,0.007358742687586295,-0.011596708193475691
2019-01-07,0.004680979447720723,0.003270073925640382,0.010484684353327722,-0.02554068136324461
2019-01-14,0.007211878369404623,0.011242991699528027,0.0090035329272935,-0.007367540972273878
2019-01-21,0.006609427210059415,0.010021363369772773,0.006755080475370656,-0.015577077520889993
2019-01-28,-0.004027174236120756,0.0020041434060837915,0.0035790057312481416,0.020004181921636555
2019-02-04,-0.0008549086123307292,0.006886283803817506,-0.0059657656010958515,0.012417805072111543
2019-02-11,0.002992047854972757,0.005581503798340659,0.006577709314795621,-0.007957804142132652
2019-02-18,0.0068768081614747345,0.008474526230129342,0.005246126122978589,0.02732922966413165
2019-02-25,-0.0018732886275927285,-0.0008596938423205414,0.005629473023172071,0.012081185843899167
2019-03-04,-0.00011394736748848722,0.005744205839993688,-0.003660491454921755,-0.003597976602103481
2019-03-11,-0.005622146093864022,0.007233697947398365,-0.0024863392424496755,-0.029692868578482745
2019-03-18,-0.006158199823944832,-0.004034957945692308,0.010318917119997328,0.027791310871088992
2019-03-25,0.005892447506042231,-0.0017330340506630515,0.003762669076860181,-0.016374869601163078
2019-04-01,0.009179314020623996,-0.005156928711040454,0.008089004184235415,-0.019444784963482564
2019-04-08,0.0005681005785618254,0.0019223726622217274,0.004169910256782927,0.012570845184115553
2019-04-15,0.00704590378270642,0.005870169023183935,0.004178536836974445,0.0295770288760715
2019-04-22,0.0031748453299533796,0.00900942820838413,0.009629702835856069,0.016911273822126205
2019-04-29,-0.002866601955313852,0.003296379121679127,0.0009037316306956811,0.007066909440628377
2019-05-06,0.0031733982339925415,0.009514462182285133,0.004576724661645937,0.0074370520999833545
2019-05-13,0.010280706431828879,-0.002520405832859729,0.0012263482677696835,0.01054098670536363
2019-05-20,0.0007853519928491259,-0.003813529757420442,0.0013930226354059716,0.009407143077441171
2019-05-27,0.010442003080525009,0.002777809204413506,0.002144967259188446,0.00367429708763245
2019-06-03,-0.014610683404767566,0.004536261795757168,0.005332802629802291,0.0015504132474224441
2019-06-10,0.005949040699520847,0.002869221007623546,0.001127508270019062,-0.00045111753479443184
2019-06-17,0.0015234416694616115,-0.005269768400159358,0.011534536753441404,-0.008747575066400115
2019-06-24,-0.0007937289332016206,0.0026435198419487715,-0.0013676438133169988,-0.0030681009224012845
2019-07-01,0.0015517674061595876,-0.0022178780020195576,0.002878770135031905,-0.020015481770344734
2019-07-08,-0.010865947916676832,0.005678690195320302,0.0013616136503546983,-0.0008800755215369049
2019-07-15,-0.0003179807604233309,0.004466392984387335,0.01268186730612264,-0.011563093285811066
2019-07-22,0.003147618810621422,-0.000759519145309473,0.005179328659069338,-0.012943071806589268
2019-07-29,0.009916207225482143,0.0009445323306533915,0.010191067236811735,0.0024587298138414315
2019-08-05,-0.0021073976225942648,-0.0012368540875558054,-0.004913362238221697,0.017004027436135383
2019-08-12,-0.003843556173746099,0.002749283610907094,0.005602301595215575,0.011319799272027753
2019-08-19,-0.0020085224752633968,0.00682056928200514,0.00933778477374081,-0.018546007243478102
2019-08-26,0.006513534102452256,-0.0009429041853421527,0.0044937039356525155,-0.011575537638844113
2019-09-02,0.002976928936539336,0.005016186062071437,0.010392882250392033,0.011589254255858661
2019-09-09,-0.0021761898804525392,0.0008789695265103425,0.0008962692993976784,-0.011489848722459728
2019-09-16,0.004087937513332918,-0.00017149132904947795,0.012456084641113474,-0.002395597799964233
2019-09-23,0.001583718055023775,0.0025718785601818173,0.017793388741715432,0.006900625188294596
2019-09-30,0.00683512349933979,-0.0011409692896775514,0.0018229686373618659,-0.01132013345836358
2019-10-07,-0.003207164588201916,0.0007854027786111661,0.001326984871595327,0.0015645060737514704
2019-10-14,-0.0009655064779737765,-0.0017915115703551754,0.012720306862706199,-0.015708305939018397
2019-10-21,-0.0013517345015857662,0.010858900531665272,0.013477432874384299,-0.00691641172741464
2019-10-28,-0.007750895376060107,0.0031410542078869064,0.0008628398370804646,0.004137383209710466
2019-11-04,0.0027805803246327976,0.00020109796802958435,0.0014788790974249455,-0.018815924802380146
2019-11-11,0.0025696274809148267,0.003855919642936856,0.0023092923468368554,0.005585696855524791
2019-11-18,0.0010312120737780983,0.002550687801236684,-0.004066703066205712,6.434641287977882e-05
2019-11-25,-0.0004074397741132829,0.002116121601866805,-0.0015119116789050757,0.006929879453005716
2019-12-02,-0.00746422770162658,0.0054566668001736485,-0.0020248446005126652,0.002986969608775869
2019-12-09,0.004694007111980314,0.006030030840189271,-0.0006067853906246423,0.016669685159686143
2019-12-16,0.005163896644013066,0.0008779954095579079,0.0037918906756793103,0.0018026940317747986
2019-12-23,0.0023960990042715125,0.0006967270374211854,0.005405288395219143,-0.0048528664935031385
2019-12-30,0.006258686521904533,0.0018997932113933302,0.01330300295688458,0.0017675700363877223
2020-01-06,0.00967773097329494,-0.006207684658942392,-0.0019901242444329004,0.00681957634843644
2020-01-13,0.018696645777979137,-0.00306076424879409,0.009905934390859406,0.0008863208439084946
2020-01-20,0.008288524614780357,0.008467497069778007,0.002716066934646655,0.0007871002944466188
2020-01-27,0.008790611371578771,0.009579870854005135,0.003703217742085485,-0.008123900253681149
2020-02-03,0.006783122929651997,0.002003855841774538,0.008048916952999585,-0.007654811010611273
2020-02-10,-0.004296474371376258,0.0053062278522229,-0.002736332129373853,-0.016531263261596485
2020-02-17,0.00707270758423828,0.004245000618174455,0.006294458477104303,0.021294920918243143
2020-02-24,0.007596989613143368,0.015315523233820905,0.004998713249278364,-0.014626358824695318
2020-03-02,0.02222983014745772,0.007478299645738318,0.006954707584048814,-0.008014862373550868
2020-03-09,0.0060710855513932405,0.002488329634076969,0.005735011863446937,-0.008320887186830328
2020-03-16,0.009056948794420316,-0.0008221617624017963,0.018731800839465462,0.011039092523333238
2020-03-23,0.007023173549082884,-0.0034257852810301026,0.00017356009449187582,-0.0032393961395043025
2020-03-30,0.00019484730627783442,0.003813854543468942,0.0008140182699891696,0.01527290487208477
2020-04-06,0.014163194396544121,-2.540298113706818e-05,0.0002611568414514487,-0.0077818874909263425
2020-04-13,0.011787425298377618,-0.00268901483839068,0.0006671372850381996,0.003647929946685613
2020-04-20,0.012024811881292896,0.00041370846302957176,0.00017567723616096487,-0.009724164639117072
2020-04-27,0.001752104968305801,-0.0013261920144574946,0.011134099186645319,0.026041789533280957
2020-05-04,0.015746349941073046,0.009748566540290327,0.012523025487939377,-0.013951181028354243
2020-05-11,-0.0012034850553322984,0.0065265590277978625,0.0005755222375032343,0.004017848522724243
2020-05-18,0.01078579086238829,0.002968109434733801,-0.000994133438625533,0.007905322571185147
2020-05-25,0.020558095696709522,0.0089197765555602,0.006828493338318253,0.005265589169417995
2020-06-01,0.0012644773791741226,0.0033094732305907204,0.0006866617343141979,-0.0019234519065326472
2020-06-08,0.0038163740543117886,-0.0004451368053131066,0.00779759090653287,-0.0012578483968010978
2020-06-15,0.007835341623884107,0.009092496309078602,0.0052175381251078345,0.0008257376637492708
2020-06-22,0.004194816341573926,0.005155640174738574,-0.0050944646899835355,-0.0014640240195418208
2020-06-29,-0.17163713727206165,-0.0011489846173058371,0.013285031207980413,0.011866549401538862
2020-07-06,0.0014123743112921527,0.002238645287665708,0.014775266038573154,0.026826276019096262
2020-07-13,-0.00535940912886157,-0.0005024730135391176,0.00032326785709368977,-0.006389901420093991
2020-07-20,0.003848942812352929,-0.0025311989238573362,0.0016737906403840874,-0.016137635754949087
2020-07-27,-0.004506361152519234,0.00670471019012675,0.005715192344349473,-0.0007593845802150723
2020-08-03,0.01035282994656117,0.010637666561880588,0.006006740739922245,0.03125651205185176
2020-08-10,-0.0036926849618929003,-0.0025942702952767016,0.007951265636036986,-0.009344094815636916
2020-08-17,-0.0009319345762224263,0.005251876946762435,0.016061227232598174,0.0199694016653289
2020-08-24,0.005898430944148103,0.0003974297235127544,0.0029383166350356316,0.020432409768917248
2020-08-31,-0.006364843917927798,0.0010514984649412362,-0.0007897834672305759,-0.006343058900495913
2020-09-07,0.0023675578569199995,0.0006304243030446077,-0.004275915368087357,0.007127796950223475
2020-09-14,0.008882070082854687,-0.0004559630787193125,-0.0003855802396512953,0.01984075947754249
2020-09-21,-0.008607639710567216,0.003194086511778993,0.0038012381627572367,-0.0042495328918498165
2020-09-28,0.0021100261298485634,-0.0003238004656441751,0.014767347181106505,-0.00214296432122818
2020-10-05,0.002562574561145059,0.004081827303119345,0.0008943322057830549,-0.006680170967383714
2020-10-12,0.005707161376208747,0.002799047562203727,0.005342727709833461,-0.011877080768314396
2020-10-19,-0.006401129188344901,0.0020442078125342267,0.00390146262356339,-0.007491330540792207
2020-10-26,-0.0068988327152162965,-0.0006302546481662397,0.011130359640688647,-0.014387283201147127
2020-11-02,0.004140196424114784,0.000692914677726586,0.01916159455524169,0.000709001619110694
2020-11-09,0.002785781136269261,0.0060215649033033,0.0008147873624779756,-0.00893967877270374
2020-11-16,0.00250609211425723,0.005003668750497514,0.0010633633448906554,0.0031054309414890735
2020-11-23,0.0030834332879687842,-0.0009102209791942428,0.010264965262414494,-0.018370747754443473
2020-11-30,-0.00307540953924601,0.0033973292217168716,0.008091348937757648,0.004270562786573562
2020-12-07,0.0023963889439486685,0.006005548493487112,0.015080243954416206,0.010302347539307144
2020-12-14,0.002762242821726435,-0.0036776211244854418,0.007503569111955821,-0.0236248277108575
2020-12-21,-0.0032807151629177245,0.005173440769519644,0.001844247455277559,0.004788678838170801
2020-12-28,0.012269304942243098,0.00034950496421659594,0.0075439289841539026,0.015032027909679613
2021-01-04,0.0038503913088576702,0.005282394674372526,0.010652221483497426,-0.014215692224294307
2021-01-11,-0.0061289617992159595,-5.303662617006655e-05,0.00892289308718408,0.02037086864205251
2021-01-18,0.004951540209839234,-0.004219528402657935,0.007043644186643716,0.00532822811239253
2021-01-25,-0.004836357001506308,-0.0035101697515327324,0.010400048137535034,-0.008160142269101
2021-02-01,0.00573891244651481,0.0031923397866455705,0.011015773542674134,-0.0003692289318923958
2021-02-08,0.00798327119428377,0.0040388900068859535,0.012292953946225094,0.00699992295026064
2021-02-15,-0.003916404714599087,-0.0006172665004176014,0.007892259325537943,0.0012120646969489002
2021-02-22,0.006803294754808897,0.005554369835109485,0.00299729151809891,0.006765071909356379
2021-03-01,0.00348273624293971,-0.003646080249075867,0.004880282118600032,-0.010748083116952412
2021-03-08,0.005949992261084391,0.002735680805410645,0.011239053799050325,0.0023323298884330157
2021-03-15,0.01245771675400853,-0.0018440647990498604,-0.0009016140259233696,-0.016664573962859808
2021-03-22,-0.00047221716637901867,0.00039265556879120034,0.006212039853237705,-0.0010347127361842734
2021-03-29,-0.0035162205530415713,0.0031895946852658064,0.0016399671260358684,-0.01054689169757761
2021-04-05,-0.004327695000029164,-0.00044165346113600457,0.004172468937608809,-0.008526359311077258
2021-04-12,-0.0038872865738172058,0.0014617778230807676,0.011670711175643778,0.015133118102525156
2021-04-19,0.0005375341632523067,0.007025171236858085,0.005146594408119487,0.013395721447131193
2021-04-26,0.003051558402822341,0.0006924325219073157,0.0042786192889368024,0.007609657450886154
2021-05-03,0.0026636861205968643,0.0063427684482606494,-0.004159136845879541,-0.012807753176070968
2021-05-10,0.005980914164619211,-0.0015188274186304085,0.008477521396163423,-0.003496901396337737
2021-05-17,0.0010785926143550562,0.0051192167116611564,0.00787290508684646,0.014857172399750151
2021-05-24,0.00976860885579467,0.008766274482631786,0.01697952833983285,0.002000602963678766
2021-05-31,-0.0005877681959859382,-0.006886578000509069,0.0021533305902818878,0.02813195447978023
2021-06-07,0.017471893644758207,-0.00018758102188187742,0.0053149019659837204,0.0050198140727326646
2021-06-14,0.004765322292508811,0.005308288508722114,0.005496302102264483,0.0026045893978803303
2021-06-21,-0.0041343751797765504,0.002187818455828161,0.013464719678580872,-0.0034093975704300172
2021-06-28,-0.005410664329345671,0.004484583493485239,0.003428226805678225,0.0019024908573874733
2021-07-05,0.0039024292161811136,0.0005840592531367594,0.005674129154621843,-0.0015296380365663609
2021-07-12,-0.0003407186541666274,0.0033463591498916756,0.007647379058299153,0.008797304120263139
2021-07-19,0.005297987929566039,0.002377291058431652,0.005119654738938273,0.011780427801534987
2021-07-26,0.003846805784488261,0.0076711282466390696,0.001321398312696509,-0.009131873526095347
2021-08-02,0.0005631850532428206,0.004017683373205072,0.00516453995739008,-0.015674795442693457
2021-08-09,-0.004072447312254535,0.004350410648300773,0.01044179049915872,-0.02173446447723959
2021-08-16,-0.008056454751162456,0.0013524921355101416,-0.002159091796466228,0.006395895922950423
2021-08-23,-0.0016776808299276968,0.0010495751037100653,0.00479781804488133,-0.012940399274086412
2021-08-30,0.006157271307014378,0.0012697672487214096,-0.00020072488963496227,-0.025534687115429833
2021-09-06,0.002287174066019082,0.004577808569513175,0.011170279773549119,0.004962943254371632
2021-09-13,-0.006453518692783655,0.0013160620767189712,-0.005139121428702653,0.03021599420919352
2021-09-20,0.0020411659038199748,0.004159099427585744,0.0006464689163705462,0.00022714906152132563
2021-09-27,0.0033173946929170306,0.011301603194581844,0.00626327125038717,0.010361889293419635
2021-10-04,-0.004293899356394015,0.006484498813726702,0.013393144175405824,0.0012819523025708879
2021-10-11,0.0019241995362115905,0.001695905871328618,0.00360549843356206,-0.0008866758382937157
2021-10-18,0.001350162961094581,0.007804855688655854,0.0006688028398409429,0.011328917795853322
2021-10-25,-0.0058406982008933905,0.0013676985079138504,0.015286942416643301,-0.0031832945302640026
2021-11-01,0.0031516802957307632,-0.005152498140711503,-0.004688083402497489,0.0035087077688629176
2021-11-08,0.008538888288454505,-0.0010323452436695746,-0.009192835739720406,0.004160373674352069
2021-11-15,0.011704202877443448,-0.004483167684103395,0.006640086700319792,-0.00771708544371652
2021-11-22,0.01152666927839685,0.0015939460638347835,0.000987674653884385,0.01220450819443819
2021-11-29,-0.0031231978121897264,0.0030736735167582463,-0.0021273969027841844,-0.0017995170803448701
2021-12-06,-0.0004888996546045243,0.009705749249101059,0.008250138683796093,-0.008768941913914086
2021-12-13,0.008262086838739302,0.004307709495056544,0.005462804282627243,0.0067381181228447495
2021-12-20,0.00825452903752888,0.002123597884764461,0.0006155282155795305,-0.010481615781492315
2021-12-27,0.00826216196897267,0.006317622324734096,-0.0036818263920254113,0.0006381738884295718
2022-01-03,0.028657259250127742,-0.00584454123603162,0.009234743969680936,0.0001905720402695099
2022-01-10,0.008600043811722857,0.003942458232434332,0.007901207067751992,0.013330746789979031
2022-01-17,0.01202302732039695,0.006083460775547778,0.003404944817323896,0.005996378794559387
2022-01-24,0.010921146669713444,-0.002914344983119488,0.01507982197628599,-3.2350494172384003e-07
2022-01-31,0.009087319783532388,0.007575016172827631,-0.0024205085979569496,0.010113195590403468
2022-02-07,0.003251590555568118,0.004353985629977686,-0.005153151025548475,0.016982490588207666
2022-02-14,0.009738863423706778,0.0013388483443967925,-0.0001514484192874921,0.006993723676222308
2022-02-21,0.0005011052585699449,0.0055311274644251895,0.003726483901866917,0.000424231438120648
2022-02-28,0.003723936077790979,0.012082771431217498,0.005460036695936088,-0.01544203478820183
2022-03-07,0.0022282285672139412,0.003727465020233911,0.0025525836528619283,-0.01248136395690469
2022-03-14,0.005645049452376316,0.003992882345201343,0.006112332379085927,-0.0033626964522560643
2022-03-21,0.01920802786107423,0.0011625564018389323,-0.003509236545142791,-0.007014146425911361
2022-03-28,-0.006047301143244144,-0.0003993774778591197,0.012662587624439503,-0.0019436556358253254
2022-04-04,0.009298456694733614,0.00632134326617706,0.003507092929644573,0.0009797990987654437
2022-04-11,-0.004528081379481019,-0.00042433530363550354,0.01070377498952868,0.00665631305228076
2022-04-18,0.002309001487302398,0.0032862649488776263,0.006056352078266158,-0.0005459853367090206
2022-04-25,0.011740013917379999,0.0010893702129395333,0.00674051931492281,0.006138019725914434
2022-05-02,0.0055388944157681586,0.004915919302985516,0.007418603681393243,0.0010736929777215298
2022-05-09,-0.0013276555176556792,0.004334648421147724,0.006686251360104034,-0.023405598796246485
2022-05-16,0.0008464668299317246,0.007150159777031595,0.007856336559205257,-0.010972024725825147
2022-05-23,0.009258111149960335,0.0009599344045809755,0.011974915180794632,-0.001429050668659393
2022-05-30,-0.11607423824865959,0.0019205002588265074,0.0051791270182088844,-0.014216336914093297
2022-06-06,0.0006663203691221753,-0.000915054863129261,0.008254022545530981,0.00749914475995439
2022-06-13,-0.00035915750929615964,0.0012228269596956665,0.0034615858342765815,0.018669009988124374
2022-06-20,-0.004531954707592378,0.0045092019721793,0.012640703292696731,0.014925142220367782
2022-06-27,0.012306116185416327,0.006027954466581553,-5.835381235552717e-05,-0.0022613144511623995
2022-07-04,0.003175893570366073,-0.0006886612967106354,0.014805642597464974,0.018188713642199206
2022-07-11,-0.012702146601554554,0.006478423680422729,0.0037590522961339357,0.0020840094864253977
2022-07-18,0.0004861909799316333,0.00842255143521986,-0.0045846506127084075,-0.003745031653416553
2022-07-25,-0.004592792573314353,0.004653739612894725,0.0047686264894646335,-0.0070608319624912985
2022-08-01,0.004492005894046969,0.010507183250232366,-8.630994484937204e-05,-0.003329636237857647
2022-08-08,-0.005373289449796981,-9.515679641425301e-05,0.00904386129393231,-0.0043581218224946205
2022-08-15,-0.0013201994789299176,-0.0019786188132455695,8.425612418583306e-05,0.0023449946685059064
2022-08-22,0.002400146363378486,-0.004114880995617076,0.001322899400711286,0.002226887772598385
2022-08-29,0.004572299310445116,0.008984177245956682,-0.00733724438567307,0.0003365522418412592
2022-09-05,-0.0078038223323788625,0.005617462625415959,0.0012861620845054933,0.0055432580369561
2022-09-12,-0.0026361796359742895,0.0027776613163583708,-0.010543275959773779,0.014587755297436056
2022-09-19,-0.003476268666733673,0.004119874505279286,-0.005503416940914385,0.011694649625295872
2022-09-26,-0.00454228095247089,-0.0015019561891935762,0.00856248793686576,-0.017518775621398808
2022-10-03,0.01000983899049035,0.012783007918467426,0.00871480095190491,-0.030347053618823394
2022-10-10,0.0017988532032919835,0.003516884727901015,0.006552745370709934,0.011511838934871177
2022-10-17,-0.008164445177594848,0.0034375791784193588,-0.0018018568587753192,-0.016102544380985018
2022-10-24,0.004886418414395743,0.0059030664955948,0.003713731863148162,-0.0023971848227122283
2022-10-31,0.012173788735132085,0.004924036926946762,0.003978384765456644,-0.013741356312712227
2022-11-07,0.0055776359140347065,0.0038955360971164588,-0.0029501881351552406,-0.021323765250960247
2022-11-14,-0.009701506643322144,-0.00016189782178122059,0.013020389810603161,0.006797552738457391
2022-11-21,-0.0035318059479456654,0.004885873428543963,0.009264173743454007,0.009409861923631802
2022-11-28,0.006993152521433288,0.010528097985900153,0.0026742149570220253,-0.0066181248087205935
2022-12-05,-0.0048667884747904955,0.008381680184619711,0.004161315033967217,-0.03079250750573892
2022-12-12,0.0020323258880972084,0.009372746506557617,0.0052502968476852985,-0.006254933379029715
2022-12-19,0.004023222778343882,0.0009551372942753211,-0.008250409210545762,0.0050016480648302775
2022-12-26,-0.0061750911609447234,-0.0009584192810342396,0.002516935704876433,-0.017446938825289582
2023-01-02,-0.000989315502011645,0.0024968523196013948,-9.190548798676534e-05,0.0025003190373498185
2023-01-09,-0.019879991441050127,0.0032228996491547868,-0.002009720059369502,0.00011628180992406811
2023-01-16,-0.006756053464657685,0.0073767660738837115,0.0023133982426841726,0.007251497995212963
2023-01-23,-0.0021457565355047503,-0.003769858518859359,0.014786119161096956,0.0017349644209698756
2023-01-30,-0.008086479242398692,0.009118201277842353,0.007845057167602087,-0.01137682729057865
2023-02-06,0.009203912653378277,0.0023679684056840955,0.0005729260613032139,0.014658858019973797
2023-02-13,-0.009171187079466292,0.0012924757202104065,0.007435496688136922,-0.0016023548763236528
2023-02-20,-0.0032675698172821566,-0.0010484175010407881,0.01239613261951611,-2.765447411912092e-05
2023-02-27,0.00015180192323804853,-0.0036194266874631786,0.009547802097476632,-0.01089921550887829
2023-03-06,0.008047192664888847,0.006292682335847566,0.0043577822195211,-0.005019387014298049
2023-03-13,-0.009205196337409682,0.003293271868753722,0.0001183793337664607,-0.010317632568322965
2023-03-20,0.006366510068821274,-0.0021598435989641507,0.008189339881681468,-0.0017753527190810248
2023-03-27,-0.0005710915602090694,-0.0021803150882544475,0.006360912312530553,0.02084050176170793
2023-04-03,-0.006500484805276319,0.001656861202839588,0.00937115932016619,-0.01616281371517625
2023-04-10,0.002142259149605419,0.009676086101157555,0.007811030810092046,-0.019062736774520972
2023-04-17,0.0005618628980743612,0.0019616345945456803,0.010297316291915992,0.01795404392992328
2023-04-24,-0.004225003776094027,-0.0030125718124724976,0.0007885887306366968,-0.0022118841258224053
2023-05-01,-0.00021381768902317688,0.0020170277436561967,0.011904364393806155,-0.00772887286391899
2023-05-08,-0.002940203752126558,0.0019091057210092188,0.0051855976281540705,0.012778856248752968
2023-05-15,0.08510971757787389,-0.0077875465717662795,0.01645156523575153,-0.006967386476842474
2023-05-22,0.004985168858202993,0.0027828205339286427,-0.00013512690853734188,0.0222121165625635
2023-05-29,0.01057158942298031,0.0020762618791652088,0.014415782818991474,0.008435110456071149
2023-06-05,-0.006406284688945885,0.0057848254592536286,0.005187464700775912,-0.0055549368977485525
2023-06-12,0.013893834768159419,0.010395824379781482,9.149197831304079e-05,0.026187698559186012
2023-06-19,-0.010655352026161413,0.007506260118190999,0.0010966849956741687,-0.0069685790760402044
2023-06-26,8.929341620622644e-05,0.0019244452377806809,0.0020779161508339694,0.009205144464111692
2023-07-03,0.004540178760431779,-0.0014261036349666467,0.006544995678411603,0.003891510964877609
2023-07-10,0.0026895616050794935,0.013293439212999525,0.007137012928212894,0.015920895472785856
2023-07-17,-0.0027324571434679257,0.003236873736058188,0.0005577999763686226,0.019038134360722436
2023-07-24,-0.00024870257053088984,0.003055717167651739,0.0038538724464340923,0.0006840497887892205
2023-07-31,-0.0019560899654559316,0.0029034996515600042,0.016853622151671077,-0.008741014444154205
2023-08-07,-0.0025329751326836902,0.0037923390430714132,0.01436525902060426,0.005819665715269373
2023-08-14,0.006116240865164269,0.002422558352304316,0.0066179420180441095,-0.00783258443702528
2023-08-21,0.0031470344639816794,0.00070535197247934,0.00422802086900953,0.024460646970319466
2023-08-28,-0.0031524780446661183,0.0008125642350382822,0.004720187960309596,0.001938423972992931
2023-09-04,0.006418107602105483,0.002868986919136063,0.007681107836382539,-0.004083858615745339
2023-09-11,0.0028478445520820905,0.0008263009154649836,-0.0021367553911904036,0.0025161636703789902
2023-09-18,0.0058944771764133375,0.0001486168692912404,0.002455740775459958,-0.01586551547435644
2023-09-25,0.004789204808069547,0.003425720910767538,-0.006011504443265481,-0.011359368462127706
2023-10-02,-0.0039660842958876286,0.001980091130316497,0.006395338735631473,0.014704966895333182
2023-10-09,-0.0023583010695040763,0.009015971954330793,0.0078831756382165,-0.007582731347656746
2023-10-16,0.005498824973557692,-0.007603879233572197,0.001100881226203665,-0.012262931792183296
2023-10-23,0.004673106657310244,0.007366027407689879,0.013443920579740087,0.006739833030327436
2023-10-30,0.0008749730019521618,0.007984340769990439,-0.0033545939780140754,0.014528449855955916
