Date,ALICORC1.LM,BACKUSI1.LM,CONTINC1.LM,CPACASC1.LM,CREDITC1.LM,FERREYC1.LM,LUSURC1.LM
2015-01-26,0.0,0.0007605656335358812,0.0,-0.005905480301835686,0.02112678831906778,0.021739083953126626,0.0
2015-01-27,-0.0075187443717412705,0.0,-0.00228312983971779,0.0,-0.001724638702038872,0.014184404193345435,0.0
2015-01-28,0.007575704154716423,0.0,0.0,0.0,-0.0034537865267817436,0.0,0.000868803091525594
2015-01-29,0.030075098151765234,0.0,-0.03890149275930732,0.0,-0.0034661444930738083,0.020978976931563587,0.019965427719524476
2015-01-30,0.01459867353367228,0.0,-0.021428679240400927,0.01188134342099234,0.0034782004383691056,0.02739716847670004,-0.020425669421009873
2015-02-02,-0.007194193936469029,-0.01747724004529061,-0.014598573232255663,0.01761231897824489,0.003465756509920759,-0.033333405805586525,-0.0008688787514656848
2015-02-03,0.01594212522207572,0.005413729589878624,0.04938274444427204,0.0,0.0,0.0068967171780458525,-0.004348020339932868
2015-02-04,0.002852886282325162,0.0,0.011764590564717459,0.01730749387539743,0.0,0.0,-0.004366627898168329
2015-02-05,0.019914763038141325,0.0,-0.01162779432530947,0.0,0.0,0.013698531054215923,-0.004385931742939442
2015-02-06,-0.01673646161065445,0.0,-0.007058656927660167,-0.01701304077635868,-0.0017268449329981284,-0.020270335497567515,-0.013216065550224254
2015-02-09,0.0,0.0,-0.004739387346382684,0.0,-0.0017299289127610251,0.0,-0.013393146985220095
2015-02-10,0.007092148533681231,-0.007692529334271336,0.007143057364826344,0.019230773322156836,-0.0034661444930738083,-0.006896288770605552,-0.002714518821906431
2015-02-11,-0.007042204175662814,-0.0007751568972366174,0.004727815403674063,-0.009433912048887216,0.0,-0.00694450136295266,-0.0009075132280483844
2015-02-12,0.014184410885926146,-0.0007757582315803813,0.0,0.007618795952081259,-0.013913580418748683,0.013985803621432868,0.0009083375563962992
2015-02-13,0.006992845323783081,0.009316921021794045,0.011764590564717459,0.007561711628953693,-0.029982204201482565,0.020689723126697368,0.0
2015-02-17,-0.02777758584065748,0.0,-0.01162779432530947,-0.005628591230087188,0.027273026994618643,-0.013513417090552426,0.002721907491022302
2015-02-18,-0.050000103168393095,0.0,-0.01176459056471757,0.018867824097774433,0.0,-0.02054790294959208,0.0199102279529082
2015-02-19,-0.03759384252350639,0.0,0.0,-0.0055555265319569,0.0,0.0,-0.009760736091078526
2015-02-20,-0.01562507640237143,0.0,0.0,-0.039106145826863115,0.0,-0.02097908553132921,0.0
2015-02-23,-0.04603182821468421,0.0,-0.011904643825139116,-0.0077520044655524645,0.0,0.007142916567987934,0.004480097110258097
2015-02-24,0.0,0.0,0.007228743339022348,0.015625135047770078,-0.008849454083241781,0.0,-0.015164765111958856
2015-02-25,-0.009983464921688223,-0.003846264667135668,-0.009569234047154929,-0.00961543984911617,0.0,-0.00709225716676698,0.00815211218010603
2015-02-26,-0.008403236116767743,0.003861115539410598,0.004831094503715994,-0.009708686766659258,0.0,0.007142916567987934,0.0
2015-02-27,-0.008474584915479588,0.0,-0.002403995820468241,0.0,0.0,0.021276661360112303,0.0
2015-03-02,0.0,0.0,0.012048071829043439,0.0,0.0,-0.00694450136295266,0.0008985440909810016
2015-03-03,-0.02564118918506675,0.0,0.0,0.0,-0.008928566074626998,0.0,0.010772067482901049
2015-03-04,-0.008771869933177356,-0.03846139391243175,0.023809287650278232,0.0,0.009009003558162698,0.0,0.007992834005557725
2015-03-05,0.008849496566028625,0.0,0.004651334356733594,-0.001960773892878076,0.0,-0.013986020820964229,0.0008812040293082468
2015-03-06,-0.007017312938230158,0.03999984365570963,0.0046297996107393935,-0.01571711731821479,0.0,0.014184404193345435,-0.010563605129987108
2015-03-09,-0.04593639751306233,0.0,-0.00921692669784091,-0.03193617931339365,0.0,-0.02097908553132921,0.0008895955516814436
2015-03-10,0.0,-0.015384690210035301,-0.01162779432530947,0.0,0.008928466134331403,0.0,-0.00977762770841839
2015-03-11,-0.018518462106900113,0.028973800260723603,0.0,0.0,0.0,-0.007142916567987934,-0.012567386005755576
2015-03-12,-0.007547070687067503,0.01153850210260754,0.011764590564717459,0.00618553455819848,0.010619384522241537,0.0,0.0
2015-03-13,0.019011193388053016,0.04942949402392638,-0.004650732616150788,0.0,0.015761991304499512,0.007194304887564451,0.0
2015-03-16,-0.0018656286294201907,0.0,0.009345530536566171,-0.02663920536016895,0.0,-0.01428561128215422,0.0
2015-03-17,0.028037260526112107,-0.0036232244031793037,0.030092619351445915,0.0,0.0,-0.0072465488752679885,0.0
2015-03-18,0.009091064932999604,0.0,0.0,-0.02105251880263126,0.0,0.007299444657742571,0.0
2015-03-19,0.0,-0.0181816556385207,-0.0022472153148351826,0.0,0.0,0.0,0.0
2015-03-20,0.019819795071834845,0.0,-0.002252276665451025,0.010752510374342439,0.0,0.021739083953126626,0.0
2015-03-23,0.0017668145096407795,0.0,-0.04288944760893687,0.0,0.0,-0.01418451433353396,-0.013635944406773737
2015-03-24,0.005290741344168071,0.0,0.01886800858239246,0.0,-0.012069286609612928,-0.007194081437658872,0.0
2015-03-25,0.003509113989894397,0.0,0.0,0.0,-0.005235171003800221,0.0,-0.010138730125657025
2015-03-26,0.00349642231854852,0.0,0.0,0.0,0.0,-0.0072465488752679885,-0.0027931941676989647
2015-03-27,0.008710809552470833,-0.022222580213613452,0.0,0.0,0.0,-0.00729933130176752,-0.028944936351810724
2015-03-30,0.003454151488462953,0.0,0.0,-0.010638123837417024,-0.014035529732824514,0.022058895737466555,0.014423135698740763
2015-03-31,0.03270224287002055,0.022727647176050025,0.0046297996107393935,0.010752510374342439,0.0,0.014388609775128902,0.00473938304650301
2015-04-01,0.03333336676753773,0.0,0.009216390122895435,0.021276718445562226,0.014235330132150947,0.0,0.0018868601921793182
2015-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-06,0.008064394534297303,-0.018518560024766817,0.0,0.008333288197377886,0.0087718256085898,0.0,0.003766285309437345
2015-04-07,-0.0031998622660445175,-0.003773907521817388,0.002283247989678383,0.0,-0.008695549762502197,0.0,0.0009381609463956497
2015-04-08,-0.02086667764467709,-0.003787487516040522,0.013667336819068954,-0.028925693035920075,-0.008772120169435293,-0.01418451433353396,0.0074976000726059144
2015-04-09,0.0,-0.019011592760818097,0.006741762235921156,0.0,-0.0035398608779996232,-0.007194081437658872,0.0
2015-04-10,0.0,0.007752088561119308,0.006696268710162601,0.010638359222781002,0.0,0.0,0.0
2015-04-13,-0.01639358818436709,0.0,-0.0022172040715866537,-0.00421062021433094,-0.0017764168191581886,0.0,0.0004690417080959186
2015-04-14,0.008333475428701664,-0.007692455961255118,-0.008152528598307174,0.01057088584072452,0.0,-0.0072465488752679885,0.00844292211857578
2015-04-15,0.008264469934751828,0.0,0.009323794191527623,-0.008368272013683065,0.0,0.02189788054932751,0.013953244878769144
2015-04-16,0.0,0.0,-0.004619061803184721,-0.008438774249134973,0.0,-0.007142916567987934,0.020183624563455682
2015-04-17,-0.01639358818436709,0.015504103822674864,0.002320132865229141,-0.042553083813078096,-0.00711721693505063,0.0,0.0
2015-04-20,0.016666817120586153,0.0,-0.00462975489702222,0.0,-0.01433717172420279,0.0,-0.01079124181870117
2015-04-21,-0.01639358818436709,-0.007633662170713595,-0.0046508265263452975,-0.015555655806461455,0.015854723763168987,-0.007194081437658872,-0.009091168749317369
2015-04-22,0.0,0.0,-0.002336395106446898,0.0,0.0,0.0,-0.013761231052066392
2015-04-23,-0.008333475428701775,0.0,0.0023418666321863846,-0.006771910658752711,0.009058007126242718,0.04545461195222544,-0.004651135154952302
2015-04-24,0.008403505838118663,0.0,-0.004673022643764013,0.0068180821016088355,0.023339687942496523,-0.043478536993984296,-0.0046727886333928215
2015-04-27,0.008333475428701664,0.0,-0.002347481154472697,0.02257336850470626,0.0,0.007575939165616941,-0.0009389290098347214
2015-04-28,0.004958695224004606,0.0,-0.011764672836950152,0.015452517605886396,-0.0017547414833827268,0.0,0.0
2015-04-29,-0.004934227891723819,0.0,0.0,0.054347779032131616,-0.01230235268234392,0.0,0.0
2015-04-30,0.0,0.0,0.007143168442155456,0.02886605604367576,-0.0017790320577995011,0.030075009940269126,0.0028196776475202245
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-04,-0.006611748368797854,0.0,0.007091917535219094,0.002003997352834519,0.008912590263310927,0.00729955340898103,0.002811344945383265
2015-05-05,-0.008319409460916694,-0.007692455961255118,0.004694962308945394,0.0,0.0,0.007246225489172531,0.005607491562908518
2015-05-06,0.0,0.007752088561119308,-0.004673022643764013,0.01399992565588759,0.0017663612372362802,-0.00719409545134142,0.011152285442803667
2015-05-07,-0.00503357545755323,0.0,0.0,-0.009861772188469176,-0.0035267859711446414,0.0,0.0
2015-05-08,-0.013490752166756326,0.0038460461413523106,-0.002347481154472697,-0.007968304848210095,-0.003539953263848261,0.007246225489172531,0.0018380817309717745
2015-05-11,-0.0017092937351638193,0.0,0.002353004788870905,0.0,0.0,-0.014388618372034312,-0.0009168399698514795
2015-05-12,-0.0068492938937079195,-0.0038313107434512217,0.0,0.014056373669302458,0.0,0.00729955340898103,0.0
2015-05-13,0.0,0.0,0.004694962308945394,0.0,0.0035525290506559504,0.0,0.0009176813367806069
2015-05-14,0.0,0.0,0.0,0.0,0.07787584014192706,-0.007246656056063228,0.010091891469840686
2015-05-15,-0.008620904930080386,0.0038460461413523106,-0.002336395106446898,0.0,0.018062521711071255,0.0,0.0
2015-05-18,-0.008695731657580641,0.0,0.0070253669213669045,0.0,0.0,0.0,0.0018166138793942466
2015-05-19,0.003509113989894397,0.0,-0.002325066238360929,-0.029702920409457767,-0.0016130519599468762,0.0,0.0
2015-05-20,0.0,0.0,0.0,-0.0020409181569128743,-0.014539582998170819,0.00729955340898103,-0.0027198231567164832
2015-05-21,-0.0034968431686109858,-0.0038313107434512217,0.0,-0.0020450920223538116,0.0,0.0,0.0
2015-05-22,0.0,0.0,0.0,0.0,-0.008196843905090678,0.0,0.0
2015-05-26,0.017544162193227963,0.0,0.0,-0.028688488354826625,-0.024793213950069393,0.0,0.009091011812916827
2015-05-27,0.0,0.0,-0.006993309421709282,0.012658394772702586,0.0,0.0,0.0
2015-05-28,-0.025862299744989325,0.0,0.0,0.0,0.0,0.0,-0.009909740936768219
2015-05-29,0.010619651517786544,0.0,0.007042560224480132,0.031249715499429787,-0.0474577907274788,0.036231665654475664,0.0009096453985153463
2015-06-01,-0.0017515540580468336,0.0,0.0,-0.016161644832475397,-3.935476291516693e-07,0.0,0.0
2015-06-02,-0.017543739866354713,0.0030770114787861402,0.0023304847698182307,-0.012320151984925976,0.0,-0.013986036505031385,0.0
2015-06-03,0.0,0.0,-0.002325066238360929,-0.0020788760798035044,0.003544389730370634,0.0,0.0
2015-06-04,0.021428795062474526,0.0,0.0,-0.004166759339426229,-0.0021978485241385126,0.0,0.0
2015-06-05,-0.0017483514426284152,-0.002300896929954832,0.0,-0.010460311086372132,0.0022026897024503,0.0,0.019090685385203532
2015-06-08,0.0,0.0,0.0023304847698182307,-0.01691311328498546,0.0,-0.028368840651013305,-0.009812349102677809
2015-06-09,0.0,0.026243882358122805,-0.002325066238360929,-0.010752867248863818,-0.010989340660148672,0.029197129361332008,0.0009007865708150486
2015-06-10,0.0035026865289486953,-0.0076334623624660924,-0.0023311804369137157,0.021739135663096487,0.004444638736924356,0.0,-0.0054007876032050595
2015-06-11,0.0017451602506493025,0.0,0.0,0.017021304140840465,0.006637308971598088,0.0,0.0
2015-06-12,0.019163669179776965,0.0,-0.004673022643764013,0.006276117218067201,0.0,0.0,0.009174703209044788
2015-06-15,0.0,0.0,-0.004694962308945283,-0.006236973242908728,-0.010989340660148672,0.0,0.0
2015-06-16,-0.035897294510974564,0.0,0.002358554478854469,0.002092039072689067,0.0,0.0,0.004545027421564818
2015-06-17,0.019503307211500953,0.0,0.011764555801148768,0.0020877870635036544,-0.024443877427615113,-0.007092052135506455,0.0
2015-06-18,0.026087055421264438,-0.0038464113125898924,-0.006976355464455075,0.0,0.0,0.007142708597267067,-0.0018096621596683793
2015-06-19,0.01016952909928448,0.0,-0.00936758301634144,0.014583023863936617,-0.0022781550033497133,0.0,-0.002719723230935167
2015-06-22,0.015100793689848402,0.0038612633195029833,-0.007092505480828959,0.03696125104511783,-0.004566408154415225,0.007092262838502172,0.004545027421564818
2015-06-23,0.008264469934751828,0.0,-0.002380898241943985,0.009900936957900619,0.002293831414645231,0.0070422122666446985,-0.0036197095833577775
2015-06-24,0.0,-0.007692679893253618,-0.009546440500260656,0.0,0.018306408641488803,0.0,0.0
2015-06-25,0.004917787057650003,0.007752315978507562,0.0,-0.019607847390662014,0.0,-0.013986036505031385,0.004541209681809821
2015-06-26,-0.004893720780929756,0.0,0.002409763175491575,0.0,0.011235792865893934,0.007092262838502172,0.006329244990264993
2015-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,-0.01639358818436709,-0.0007693964480589566,0.0,0.020000004425244855,-0.0022217741599724894,0.0,-0.002695210974539286
2015-07-01,0.006666646606144022,-0.003079384131744134,0.009615103516112056,0.007842987109630828,-0.008908972068967236,0.0,-0.0036039400029592716
2015-07-02,-0.008278154163525064,0.0023166003803447577,-0.002380898241943985,-0.027237213386797854,0.0,-0.02112674140951365,0.004520911273940609
2015-07-06,0.0,0.0015410928428920556,-0.016706478620968634,0.0,-0.013482730905337137,0.007194309186017156,0.005400968764046166
2015-07-07,0.0,0.0,-0.0024271895940576327,-0.010000168159301714,-0.04328057572086286,-0.007142920805252917,-0.0062669886409544295
2015-07-08,-0.0033387542515582735,0.0,0.0,0.006060686655068759,-0.045237781667403,0.021582713823375732,0.0
2015-07-09,0.0,0.0,0.0,0.0,0.04738120214518604,0.0070422122666446985,0.0
2015-07-10,-0.02010064131164757,0.0007688255203541772,0.0,0.014056373669302458,-0.007142584032899468,-0.027971969132014718,0.0
2015-07-13,0.00854701733969887,0.0,0.004866190354706923,-0.009901046493656418,0.007193967550660041,0.0,0.006306511476743326
2015-07-14,-0.00508476454964224,0.0,0.016949128046843898,0.0,0.0,-0.00719409545134142,0.0
2015-07-15,0.0,-0.0007682348817714679,0.0,-0.0019999893794124812,0.002381215375726553,-0.007246656056063228,-0.009848342792852516
2015-07-16,-0.011924904609990294,0.0007688255203541772,0.0,0.056112147585015704,0.009500857193111,0.014598673108125126,0.008137655689719248
2015-07-17,-0.008620904930080386,-0.0007682348817714679,0.0,-0.003794941533443952,0.0,0.0,0.0
2015-07-20,-0.017391323763683797,0.0,0.0,0.0,0.004705982620527793,-0.02158282069071349,0.0008969448132292168
2015-07-21,-0.019468722019561624,0.0,0.023809337706682365,0.0,0.04215452050466961,-0.014705906446628392,0.006272224236365087
2015-07-22,-0.00722048328180247,0.0,0.023256214780596363,-0.01904772742095384,-0.020224747934952214,0.0,0.0026717416034118813
2015-07-23,-0.009090846090915039,0.0,-0.011363714725010743,-0.0038834747066637254,0.03210995657885585,0.022388041501428146,0.005328261837282078
2015-07-24,0.0,0.0,-0.03678168279697758,-0.027290411980164464,0.0,0.0,0.011484045252928343
2015-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-30,-0.02018331563712994,0.0,0.0023865804471348007,-0.00801621111698636,0.0,0.02189800966218769,0.0
2015-07-31,-0.007490688199793705,0.0,-0.009523533753235447,0.0,0.0,-0.02142876241575875,0.0
2015-08-03,0.0,0.0,0.004807402298319996,0.0,0.0,-0.00729922812660333,0.0
2015-08-04,0.0,0.0,0.16559719255757877,0.0,0.0,-0.014705906446628392,0.0
2015-08-05,0.0,0.0,-0.14114840546769125,-0.010100734680157597,0.0,0.0,0.0
2015-08-06,-0.018867941667942256,0.0,-0.008356238195670218,-0.0020409181569128743,0.0,0.0,-0.004366700523226297
2015-08-07,0.01923078703596537,0.0,0.0,0.022494881048357618,-0.06666650806056051,0.0,-0.004385926913566429
2015-08-10,0.0,0.0,0.0,0.01800001504583215,0.0,0.0,0.0
2015-08-11,-0.018867941667942256,0.0,-0.005618408183210133,-0.009823130402028868,-0.04761899704312955,-0.007462532693892521,0.0
2015-08-12,-0.01923078703596548,0.0,-0.05367187318708788,0.003968122874288493,0.0,0.0,-0.006167377219577608
2015-08-13,-0.013725644756958477,0.0,-0.029851250100155546,-0.021739235001064783,0.0,-0.007518975861899535,-0.007092257467967489
2015-08-14,-0.07554657950109511,0.0,-0.0769232334771105,0.0,0.0,-0.022727142289486357,-0.017856988100459992
2015-08-17,-0.0537634056052807,-0.0007693964480589566,-0.01666624822824514,-0.054545397655245687,0.0,-0.04651187293892978,-0.036363702508027895
2015-08-18,-0.011363829093846256,0.0,0.05084760596105187,-0.006409986681713775,-0.050000167279840246,-0.04065035937477257,-0.023584859815141024
2015-08-19,-0.011494081130664635,0.0,0.0,-0.043010993162760025,0.050000363907084955,-0.03389817599812284,0.0
2015-08-20,-0.018604873792263277,0.0,-0.016129375289724357,-0.03370768918668965,-0.010025273366236598,-0.035087580994005996,-0.01449262605426549
2015-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-24,-0.07582916760512215,-0.003079384131744134,-0.09836082317509331,-0.09302339642136659,-0.0911393121249402,-0.045454612975268205,-0.034313585957966075
2015-08-25,0.012820524690643653,0.0038612633195029833,0.025454495233707464,0.0,-0.025069612962552057,0.0,-0.007106914819453469
2015-08-26,0.06835416783474768,0.0,0.01773088388844335,0.00512817821596534,-0.02857120826271997,0.0,0.0
2015-08-27,0.0165875828768296,0.0,0.08013959171037977,0.020408268378702132,0.05882358729405479,0.11428546772022741,0.007157784584793658
2015-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-31,0.08391641353304702,0.0,0.03225799346750047,0.01750004511675285,0.0,0.10256434834966743,-0.005076441819514721
2015-09-01,-0.032258008850443276,0.0,0.0,-0.054054103643005114,-0.024999905517885557,0.0,0.010204165853967995
2015-09-02,0.0,-0.001538721530154774,0.0,0.0,0.0,-0.03100768498936346,0.011110857879045755
2015-09-03,0.02222215287721352,0.0015410928428920556,0.02500012001945917,0.0,-0.0028493801306682665,0.0,-0.005993546118510329
2015-09-04,-0.010869488426169194,-0.001538721530154774,-0.00914678274054026,0.0,-0.002856821315672331,-0.039999940581763926,-0.025125742522236982
2015-09-08,0.0,0.0010175315482312541,-0.009230824782200497,0.020779182154424758,0.0,-0.016666999862657184,0.0010306728304565471
2015-09-09,0.04615383394456929,0.0,-0.006210798183880373,0.0,0.002865006126243408,0.0,0.006179248178318719
2015-09-10,0.039915884046483496,-0.008593814318744397,0.0,0.0,-0.011428623501538948,0.0,0.0071649366392529945
2015-09-11,0.020202364061595146,0.010244154657379045,0.0,0.0,-0.002890041691041456,0.0,0.01117903924085395
2015-09-14,0.0,-0.0007800047865388349,-0.031249933322522683,-0.007633617870670406,-0.014492608396691753,-0.008474591206828808,0.008162631730363357
2015-09-15,0.0019797543719013433,0.0,0.0,0.0,0.01470573282369192,0.025641388622356764,-0.001012089048897713
2015-09-16,0.0,-0.0007804709738142845,0.0,0.012820587374690717,0.01449267304590629,0.0,-0.0070918008762879126
2015-09-17,0.01778670730997578,0.0,0.0,-0.015189862604553461,0.0,0.016666504710720842,-0.00510200938202221
2015-09-18,0.00970874694038093,0.0,0.0,0.0,0.0,0.02459026373663309,0.03589738561467515
2015-09-21,-0.009615393517982684,0.0,0.0,0.02827762637098874,-0.02857120826271997,0.0,0.0
2015-09-22,-0.011650527490431939,0.0,-0.012903252449687375,0.014999989282610482,0.0,0.0,0.0
2015-09-23,0.0019646699918001165,-0.015625110451963575,0.006535543016122913,-0.02709358834078801,0.00882312481455716,-0.007999952465411186,-0.004950464632777374
2015-09-24,0.0,0.0,0.0,-0.0050633342146478855,0.0,0.008064467824667299,-0.004975010215451103
2015-09-25,0.0,0.015079433471095083,-0.009740180118618769,0.0,0.0,0.0,-0.010000104824659739
2015-09-28,0.0,0.0007819056932552026,-0.016393657080427726,0.005089102039124382,-0.008745958134315224,-0.007999952465411186,0.0
2015-09-29,-0.00392171393318852,0.015625039048674072,0.0,-0.010126528389905465,0.0,0.008064467824667299,0.005050558527023297
2015-09-30,0.0,0.0038459523959339936,0.006667039823649912,-0.01534532751902229,0.0,0.008000071301883294,0.0
2015-10-01,0.013779684738592701,0.0,0.019867311979911095,0.025210102144131552,0.0,0.01587280254225143,0.005025178568554001
2015-10-02,0.0,0.0153260614621058,-0.019480290961911506,-0.0027322423516904504,0.0,-0.02343736400243146,-0.005000052412329925
2015-10-05,0.03300964611137114,0.0,0.0,0.0,0.02941153124731244,0.0,0.0
2015-10-06,0.0,0.0,0.019867311979911095,0.0,0.0,0.03999988116352782,0.0
2015-10-07,0.015037624037754771,-0.03396247941516373,0.03896141322773561,0.019177814611648136,0.0,0.0,0.0
2015-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-12,0.0,0.0,0.0,0.008064799679559087,0.014285444817211168,-0.030769051459740515,0.0
2015-10-13,-0.009259268202564619,0.0,-0.031249933322522683,0.002666600100259986,0.0,0.0,-0.015075451424524045
2015-10-14,0.0,0.0,0.0,0.005319084718819367,0.0,0.007936106537832943,0.0
2015-10-15,0.0,0.0,0.0032255033848065384,0.07142862958346319,0.016901647020624022,0.007874205470900897,0.0
2015-10-16,-0.01308410990676323,0.002343741576643188,-0.0032151329625532687,-0.007407349712014177,0.0,-0.007812686769994026,-0.011224711582399016
2015-10-19,0.0,0.0,0.0,0.007462628007435912,-0.0027697714447376676,0.01574829397673172,-0.001031933691769571
2015-10-20,-0.0018940476176002585,-0.0007796103956886347,0.0,0.05432102893232593,0.0,0.0,-0.016528861182827925
2015-10-21,0.0,0.014040799076798338,0.016128618177776,-0.004683964248450301,0.02777761772610865,0.007751892459433751,0.0
2015-10-22,0.01518037342266032,0.0,-0.0031747126271723936,-0.02352925061005029,0.0,0.0,-0.0021008099864978647
2015-10-23,0.028037260526112107,0.0,0.0,0.0,0.01351349803595392,0.007692262864935184,0.021052679897027193
2015-10-26,0.0,0.0,0.01910873730502738,0.0,0.01333313983393003,0.0,0.012370781433591826
2015-10-27,0.0,0.0038459523959339936,0.0,0.0,0.0,0.0,0.0
2015-10-28,0.0,0.0,-0.012500226703422879,-0.024096463720769457,-0.013157706295991667,-0.0076335436406602675,-0.004073176615763008
2015-10-29,0.027272684167468197,0.0,-0.0031646657229410513,0.03703700185691927,0.0,0.0,-0.008179756220198953
2015-10-30,-0.012389238383872958,-0.0038312177149837368,0.0,0.023809786960403923,-0.013333318265756788,0.038461657122230486,-0.015464341325397202
2015-11-02,0.0,0.0038459523959339936,-0.025397023658650264,0.011627734290731606,0.005405459495403164,0.05925912721873461,0.0062829852113504
2015-11-03,-0.01433701807021659,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-04,0.0,-0.0007661875146592889,-0.00977176986498185,0.011494143091522302,-0.005376397595967086,0.006993277947635601,0.004162183893010596
2015-11-05,0.0,0.0,0.0,0.0,0.01351349803595392,0.006944299022229705,0.010363068471456405
2015-11-06,0.036363530258383125,0.0,0.01973724152379841,0.01136364563657799,0.040000133229097345,0.0,0.008205266615043394
2015-11-09,0.008772010708801847,0.0,-0.02258051971605546,0.03370777710143247,0.038461776018674065,-0.006896408300809509,0.005165008297250084
2015-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-11,0.008695871209057904,0.0,0.023102178922703498,-0.04347818814846138,0.01234549544057284,-0.020833619163203587,0.0
2015-11-12,0.0,0.0,0.0,0.0,0.0,0.014184420325506597,0.0
2015-11-13,0.0,-0.01073632198494645,0.0,0.0,0.002438749206168822,-0.03496483156745844,0.0
2015-11-16,0.0,0.007752171404344921,0.0,0.0,0.024331200761656513,-0.036231988579643826,0.0010276257161043745
2015-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-18,0.0,0.0,0.0064512132546901135,0.004545458254631152,0.007125828319795469,0.015037616658550634,0.007187012913019153
2015-11-19,-0.017241671511743495,-0.01153863054032378,0.0,0.0,0.0,-0.022222420283009026,0.004077318539290387
2015-11-20,0.0,0.0,-0.006409861868841071,0.0,0.0023582245698909876,0.01515154072755176,0.005076371089685283
2015-11-23,0.017544162193227963,0.0,0.0,0.0,-0.011764641671583198,-0.02985068505025834,0.0030302721923145537
2015-11-24,0.0,-0.007003653430644352,0.0,0.0,0.0,0.0,0.0
2015-11-25,-0.008620904930080386,0.0,0.0,0.0,-0.00952401182748186,0.0,0.004028045629450805
2015-11-27,-0.017391323763683797,-0.004702248582911239,-0.016129375289724357,0.0,-0.01442263562752688,-0.015384639995721927,0.0
2015-11-30,0.010619651517786544,-0.023622033077654203,0.016393796993861898,-0.009049665060387735,0.0,0.0,0.005015188278495453
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-02,0.0070050919998008165,0.008064462037886244,0.0,0.0,0.03170754767583328,0.031249934721167216,0.0
2015-12-03,-0.017391323763683797,0.007999873653879996,0.0064512132546901135,-0.006849319881085503,0.0,0.0,0.0
2015-12-04,0.008849496566028625,0.0,-0.006409861868841071,-0.02758622641335895,0.0,-0.015151428192990868,0.0
2015-12-07,0.0,0.0,-0.016129375289724357,-0.007092264371085899,0.0,0.015384525729870369,0.0
2015-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-09,0.035087902059582676,0.0039681917939540234,0.016393796993861898,0.02619068016875503,-0.01891292245590015,0.0,-0.011976008917331304
2015-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
