perdida_mS,log_perdida,tipo,temporada_lluvia,es_el_nino
0.40955725667573056,-0.8926785645210948,sismo_sequia,1,0
0.5218738390348667,-0.6503294079833397,huayco,1,0
12.154531362823601,2.4977020519300934,el_nino,1,1
1.3832370609429578,0.3244264486536211,inundacion,1,0
0.22803877261396616,-1.478239609161051,huayco,1,0
0.7086618231271448,-0.3443768434935192,huayco,0,0
1.355643056540366,0.30427592222656336,huayco,0,0
0.4316064361597766,-0.8402411333836347,huayco,1,0
0.3015657254270213,-1.1987672917894834,sismo_sequia,1,0
0.8101184554433862,-0.21057480071973622,huayco,1,0
0.724800799189827,-0.32185842161900435,huayco,0,0
0.25286999593847487,-1.3748797723663488,inundacion,1,0
0.7167683422037955,-0.3330025837490329,huayco,1,0
1.3443232842843469,0.2958907520781582,sismo_sequia,1,0
0.2865801176558856,-1.2497371391421364,inundacion,0,0
1.5765782691772046,0.45525684620300194,huayco,1,0
1.2713747310698833,0.2400987804366189,huayco,0,0
0.324097135785489,-1.1267120063143246,huayco,1,0
0.20529980303901516,-1.5832839143390287,inundacion,1,0
0.7947136053888693,-0.229773474025424,huayco,1,0
7.85797597845048,2.061529064176961,el_nino,0,1
0.1,-2.3025850929940455,inundacion,1,0
6.760625222157088,1.9111153742628528,sismo_sequia,0,0
31.991348557515927,3.465465508668901,el_nino,1,1
0.1,-2.3025850929940455,huayco,0,0
0.8794031315307972,-0.12851186125609876,huayco,1,0
1.8966490392989894,0.6400886655599765,sismo_sequia,1,0
0.3948164713716149,-0.929334251493669,huayco,1,0
0.3727237409169729,-0.9869177747216114,inundacion,0,0
1.1659522534605,0.1535381380851503,sismo_sequia,1,0
1.5760109322925013,0.454896928145449,sismo_sequia,1,0
0.7578318184077937,-0.2772937934092244,sismo_sequia,0,0
0.4355520085878916,-0.8311410671152151,inundacion,1,0
0.6085667444915487,-0.49664868564852815,inundacion,1,0
0.48422168406928306,-0.7252124521903731,sismo_sequia,1,0
0.5625016497842013,-0.5753612119581718,inundacion,1,0
0.5442806733003364,-0.6082902216125184,inundacion,1,0
0.40923159814538496,-0.8934740285668012,huayco,0,0
0.2641817183623687,-1.3311180854941032,sismo_sequia,0,0
3.863479157781233,1.351568113729929,el_nino,1,1
0.9528172280034617,-0.048332179656716365,inundacion,1,0
3.627268984031143,1.2884800191255508,huayco,1,0
7.990014104218841,2.0781925250105227,el_nino,1,1
0.8022801544723932,-0.220297412322562,inundacion,0,0
1.1920931216760797,0.17571068780325325,sismo_sequia,1,0
0.9043281516743615,-0.10056298481860967,huayco,1,0
1.3540751876477646,0.30311870296885435,inundacion,0,0
1.1021688611779195,0.09727993055087715,sismo_sequia,0,0
1.6959624833836249,0.5282504164785986,sismo_sequia,1,0
0.855135518253129,-0.15649532172446173,inundacion,1,0
0.438878580892866,-0.8235324852722194,sismo_sequia,0,0
6.848644659866219,1.9240507728237422,el_nino,0,1
0.4851335559758243,-0.7233310528068501,sismo_sequia,1,0
0.25518400872575103,-1.3657703912077812,sismo_sequia,0,0
0.10276722265508323,-2.2752888225708645,sismo_sequia,0,0
0.16430799919639205,-1.806012568597029,sismo_sequia,1,0
1.7024112217219554,0.5320456118504386,huayco,1,0
2.0593893951219986,0.7224095287283708,huayco,0,0
0.11076469321481519,-2.200347208745595,sismo_sequia,1,0
0.41860287327541096,-0.8708326049818241,huayco,1,0
1.2148821355914772,0.1946470643433161,inundacion,0,0
1.6080253642273834,0.47500694440561836,sismo_sequia,1,0
0.24577813240400184,-1.4033260508037468,huayco,1,0
0.28895268296672655,-1.2414923310331254,sismo_sequia,0,0
0.8653342178736527,-0.14463946763073382,sismo_sequia,1,0
0.25068531367015,-1.3835568568256231,huayco,1,0
0.34102638736208396,-1.075795422398974,inundacion,1,0
1.6848648457864266,0.5216853503715431,inundacion,0,0
0.31151997334703424,-1.1662918229160508,sismo_sequia,1,0
0.25120964221032327,-1.3814674605295272,huayco,0,0
0.5381772160689731,-0.61956737516221,huayco,0,0
2.095373751101461,0.7397319389428603,sismo_sequia,1,0
0.6175217154199051,-0.48204104442642665,sismo_sequia,1,0
0.849816581385067,-0.1627347393888579,huayco,1,0
14.223118632243128,2.6548687134267595,el_nino,1,1
1.4752077541613258,0.38879883015217886,inundacion,1,0
0.31569429238806346,-1.1529809628085357,inundacion,1,0
0.7849010495310074,-0.24219762069775014,inundacion,1,0
0.2493462402438911,-1.388912825331511,huayco,1,0
0.5229021503643158,-0.6483609254149517,huayco,1,0
7.174590225561257,1.9705456485947317,inundacion,0,0
0.6085288917243383,-0.4967108874445025,inundacion,1,0
0.6669140657786641,-0.4050940782802485,sismo_sequia,1,0
0.9148152641189212,-0.08903313122837757,inundacion,1,0
1.0822071114033422,0.07900257745175839,inundacion,1,0
0.2461293285336442,-1.4018981554486178,inundacion,1,0
0.817745779926639,-0.2012037731680462,sismo_sequia,0,0
2.108724741678064,0.7460833769417243,inundacion,0,0
0.24567160260762774,-1.4037595836371304,huayco,0,0
1.886281291951348,0.6346073204660141,sismo_sequia,1,0
3.9860084098406863,1.382790331633005,huayco,0,0
7.773270875247318,2.050691037865176,huayco,1,0
26.26028197470855,3.2680576066200677,el_nino,1,1
0.2446977941075695,-1.4077313232551019,inundacion,1,0
0.8810357244569975,-0.12665710397364696,huayco,1,0
0.48262798268000917,-0.7285091442976743,huayco,0,0
0.8609988833162091,-0.1496620715166769,inundacion,1,0
0.4172008108323343,-0.8741876123474986,huayco,1,0
1.1170315997604052,0.11067480953508285,huayco,1,0
0.24369905976413958,-1.4118211765277275,inundacion,1,0
0.7145431599788407,-0.3361118775879524,huayco,1,0
1.4007198450960945,0.3369862795471456,inundacion,1,0
18.793856325952692,2.9335300252553034,el_nino,1,1
0.49255010280525924,-0.7081590919600175,huayco,0,0
2.08713261743705,0.7357911706076041,inundacion,1,0
3.365842132990883,1.2136781941907022,inundacion,1,0
0.22231927553470637,-1.5036407522132091,huayco,0,0
1.65079962546202,0.5012597920135526,inundacion,1,0
0.4975573607366712,-0.6980444310666307,inundacion,1,0
0.23688012487916962,-1.4402010680056845,sismo_sequia,0,0
0.6361371897336904,-0.4523410317750085,huayco,0,0
0.8057809523698004,-0.21594334466535753,huayco,1,0
0.32934056883008767,-1.1106629000118735,huayco,1,0
0.21603386537459324,-1.5323200994456858,huayco,1,0
5.7749028636745505,1.7535214361234621,el_nino,0,1
0.4869152568854885,-0.7196651815432082,sismo_sequia,0,0
3.986499936416077,1.3829136370106017,huayco,1,0
0.40883670787965154,-0.8944394498977492,inundacion,1,0
1.3397806766226668,0.2925059264045536,sismo_sequia,0,0
0.43566999932813993,-0.8308702044880142,huayco,1,0
0.132075908435623,-2.024378457775416,huayco,0,0
0.8173114898592835,-0.20173499624578628,sismo_sequia,0,0
1.9183915461483882,0.6514870985614221,sismo_sequia,1,0
0.5609683406545145,-0.5780908088228047,huayco,1,0
0.1795637197192738,-1.717225149537408,sismo_sequia,1,0
23.467794569678038,3.1556290373896276,el_nino,1,1
0.25275878628674836,-1.3753196589290968,huayco,1,0
1.6062965088264767,0.4739312241536327,huayco,1,0
1.4435897576727166,0.3671328987715213,sismo_sequia,0,0
0.8662021087601278,-0.143637015708929,huayco,1,0
0.10876138763783122,-2.2185989005843707,huayco,1,0
0.9248382139545185,-0.07813646060012398,inundacion,0,0
9.731852346020114,2.2754042527983827,el_nino,1,1
2.6771295680895046,0.9847451638486476,huayco,0,0
0.6682198614417336,-0.4031380257033589,huayco,1,0
1.4101868408858966,0.3437222068778279,inundacion,1,0
1.6580782137600965,0.5056592291590283,sismo_sequia,1,0
0.33250114000784325,-1.1011119902970885,inundacion,1,0
0.8797603544718274,-0.12810573306075745,huayco,1,0
0.333909358868721,-1.0968857034683959,sismo_sequia,1,0
0.30303890159991403,-1.1938940935952889,sismo_sequia,1,0
1.1437508363510573,0.1343130688432238,inundacion,0,0
0.4708095469484209,-0.7533016256613827,sismo_sequia,0,0
1.6695527517716542,0.5125557772498882,inundacion,0,0
0.4949319225762792,-0.7033350560205157,sismo_sequia,0,0
2.0987555739241106,0.7413445852365147,huayco,0,0
0.40731143782640783,-0.8981771826537904,sismo_sequia,1,0
2.1308806027422866,0.7565353228008171,huayco,0,0
1.4994246520195034,0.40508146920784005,inundacion,1,0
0.6191803753420086,-0.47935865077797896,inundacion,1,0
7.731850381089544,2.045348210549643,el_nino,1,1
0.27392106572637065,-1.294915295388071,sismo_sequia,0,0
0.15697771504784797,-1.8516514260789958,sismo_sequia,0,0
1.8949971302933013,0.6392173241761461,inundacion,0,0
0.737809914101048,-0.304069056527018,huayco,1,0
4.662508895239596,1.5395536927943008,inundacion,1,0
2.0186123669583207,0.7024103283065405,huayco,1,0
0.31266902584968903,-1.1626100733110094,huayco,1,0
0.4344244816642735,-0.8337331545280705,huayco,0,0
0.7865764913998127,-0.24006530577757232,sismo_sequia,0,0
52.13122648804153,3.953764125993014,el_nino,1,1
0.39389363300143815,-0.93167437313328,huayco,0,0
0.6032649945170907,-0.5053987185619686,inundacion,1,0
0.9965328881426193,-0.003473136218483038,inundacion,0,0
0.3338405445790944,-1.097091811442399,inundacion,0,0
0.22583890736145523,-1.4879333331576432,inundacion,0,0
0.3676406140604987,-1.0006494102169974,inundacion,0,0
0.1,-2.3025850929940455,huayco,1,0
10.218098163244477,2.3241604777566156,el_nino,1,1
1.04318224170766,0.04227588914242686,sismo_sequia,0,0
0.19769515858442543,-1.6210290378033176,inundacion,1,0
1.427803419445443,0.3561371929884142,huayco,0,0
0.5978543683996355,-0.5144080857943085,sismo_sequia,1,0
1.1839622064564888,0.1688666157297926,inundacion,0,0
0.4504952374474925,-0.7974077736933046,inundacion,1,0
0.649262355872531,-0.43191839762686457,sismo_sequia,0,0
1.8209751695975462,0.5993721650663145,sismo_sequia,1,0
2.289158286166099,0.8281841893730265,inundacion,1,0
0.533838138425842,-0.6276625975316303,sismo_sequia,1,0
7.952197147250459,2.0734482612062153,inundacion,1,0
0.1,-2.3025850929940455,sismo_sequia,1,0
0.3186590220686929,-1.1436336442107793,inundacion,0,0
0.8265579575929354,-0.1904852400502566,huayco,0,0
0.35175320337616145,-1.0448254760606308,inundacion,1,0
0.18272120473841721,-1.69979375917799,huayco,1,0
1.7485445962300108,0.558783782617832,sismo_sequia,0,0
0.21173273993110273,-1.552430460313647,inundacion,0,0
0.7549762800632093,-0.28106894736146304,sismo_sequia,1,0
0.4861494582334321,-0.7212391751291651,inundacion,1,0
2.0067881055882197,0.696535486556489,huayco,0,0
0.8160094191761896,-0.20332938097657569,huayco,0,0
1.3659075418977944,0.31181907357072614,huayco,0,0
3.229103932714414,1.172204678534204,sismo_sequia,0,0
3.4508982017628846,1.2386345454955892,huayco,1,0
1.2884861358130235,0.25346799110906737,sismo_sequia,1,0
0.22048187713209438,-1.5119397773501324,sismo_sequia,1,0
1.2737977133724103,0.242002763830586,sismo_sequia,0,0
0.2765584735757439,-1.2853330027080379,inundacion,0,0
1.206316432947047,0.18757144610028303,huayco,0,0
3.7141414108996513,1.3121475372998201,inundacion,0,0
5.256437707561517,1.6594535554092673,sismo_sequia,0,0
0.6773729168873135,-0.3895333203730532,inundacion,1,0
0.259457686753783,-1.3491616464969023,sismo_sequia,1,0
0.4849898799010286,-0.7236272544458019,huayco,1,0
0.37100643108801107,-0.9915358820559096,sismo_sequia,1,0
0.29520493633737194,-1.2200854643855634,huayco,0,0
0.94124130740275,-0.06055573507375908,huayco,1,0
0.2444198092289761,-1.4088680024775535,huayco,1,0
2.710944938041058,0.9972972597389116,sismo_sequia,1,0
5.7961376747194375,1.7571917775785777,inundacion,1,0
8.0575856821046,2.086613968483322,el_nino,0,1
1.5476168141370292,0.43671620843823095,inundacion,1,0
11.028014359265956,2.400438795234148,el_nino,0,1
0.7436697988681138,-0.2961581613913794,inundacion,1,0
0.95895990937452,-0.041906009587218025,inundacion,1,0
3.455159396453231,1.2398685911636174,sismo_sequia,1,0
0.176166427793152,-1.7363261182927072,huayco,1,0
0.21663801250535922,-1.5295274634816283,sismo_sequia,1,0
0.15635543982355904,-1.8556234030800238,huayco,0,0
0.27232453044369126,-1.300760797264848,sismo_sequia,1,0
1.2944109211305694,0.2580557045010903,inundacion,1,0
0.1619059296683294,-1.8207397934699898,huayco,0,0
0.7235495579247826,-0.3235862377792043,sismo_sequia,1,0
1.228900004985598,0.2061194643653744,huayco,1,0
0.9667674403448796,-0.03379730847655836,huayco,1,0
1.7972130120691343,0.5862371383774722,inundacion,1,0
0.1,-2.3025850929940455,sismo_sequia,0,0
1.0802030770894457,0.07714905780196661,huayco,0,0
0.6056631990170137,-0.501431224613866,sismo_sequia,1,0
4.049416853112805,1.398572883865614,huayco,1,0
0.9748350747944996,-0.025486976349374392,inundacion,1,0
2.402921086781091,0.8766851167565494,inundacion,1,0
0.5422461139731282,-0.6120352957865346,inundacion,0,0
0.8762428819626674,-0.1321119639614327,inundacion,0,0
1.7857872880554384,0.5798593757283697,inundacion,1,0
3.093516918339038,1.129308604969923,sismo_sequia,1,0
1.4537477088327868,0.3741448488101396,sismo_sequia,1,0
0.3736741368893268,-0.9843711531026452,sismo_sequia,1,0
5.498240480186012,1.7044281283619909,inundacion,0,0
6.7169332271747635,1.9046316853651013,huayco,1,0
1.4071662080809728,0.3415779005663064,inundacion,1,0
0.15662918504581916,-1.853874145958035,inundacion,1,0
2.7917564814195432,1.02667096097429,sismo_sequia,1,0
1.054923533811869,0.05346828450206593,inundacion,1,0
0.4698408211155068,-0.755361320120186,huayco,0,0
5.705800694696153,1.7414833231059414,sismo_sequia,1,0
0.33162566031809726,-1.1037484753672342,inundacion,0,0
0.20236547384517106,-1.5976799398888102,sismo_sequia,1,0
1.716223383664413,0.5401261695540989,sismo_sequia,0,0
0.5489701834125627,-0.5997111496714168,inundacion,1,0
0.22276653980482883,-1.5016309626164213,sismo_sequia,0,0
0.8985802219070236,-0.10693929248477824,inundacion,0,0
0.1,-2.3025850929940455,sismo_sequia,0,0
0.2948304831250308,-1.22135472128188,sismo_sequia,1,0
0.7816597053577462,-0.24633579253522103,huayco,1,0
11.6654816042674,2.456634190884954,inundacion,1,0
0.43858201310248435,-0.8242084536375313,sismo_sequia,1,0
0.5512911485464498,-0.5954922091176957,sismo_sequia,0,0
12.401831509379521,2.5178441640733866,el_nino,1,1
9.726569077488568,2.274861221218751,el_nino,1,1
0.700512146154886,-0.35594357409075056,sismo_sequia,1,0
0.3202793669025223,-1.138561642479663,inundacion,0,0
2.052083180625454,0.7188554628541269,sismo_sequia,0,0
1.7600105409411528,0.565319798203235,inundacion,1,0
0.33518812802924375,-1.0930633285752813,huayco,1,0
0.8816438716399118,-0.1259670781647695,inundacion,1,0
1.4440976020960623,0.3674846296657009,inundacion,0,0
0.8401883511200997,-0.1741291847560835,inundacion,1,0
1.0460901968493297,0.04505959218260158,huayco,0,0
1.9603646442512777,0.6731304989239215,huayco,1,0
0.7522412342812754,-0.2846982162068405,sismo_sequia,1,0
0.46538996614549294,-0.7648795879821704,inundacion,1,0
0.7325838343779304,-0.31117749497707403,sismo_sequia,0,0
3.0482282349014267,1.1145605152380198,sismo_sequia,1,0
0.3850465038857363,-0.9543911626751937,huayco,1,0
0.1,-2.3025850929940455,inundacion,1,0
0.27490043611250203,-1.2913462973716643,sismo_sequia,1,0
0.9561826612370221,-0.04480631594238419,huayco,0,0
0.8128153257573976,-0.20725134682707327,sismo_sequia,0,0
0.26118198349697347,-1.3425378598509456,sismo_sequia,1,0
1.6151412698860605,0.4794224264626862,huayco,1,0
0.29063244701305563,-1.2356958788378647,sismo_sequia,1,0
0.17763393684783768,-1.728030380823702,huayco,1,0
9.926327699932983,2.295190590919401,el_nino,0,1
3.3478684018047233,1.2083238453447684,huayco,1,0
0.20956632010345064,-1.562715025976052,inundacion,0,0
0.332638584181325,-1.1006987111906403,huayco,1,0
1.539616579960884,0.43153341137497925,inundacion,0,0
0.9270384668731385,-0.07576021818969267,inundacion,1,0
0.41117891327617234,-0.8887268470992549,sismo_sequia,1,0
1.7298881509536594,0.5480567537916738,inundacion,0,0
0.9331059156713366,-0.06923656295801696,huayco,1,0
0.1712155065638401,-1.7648322436528634,huayco,0,0
0.37414408937094723,-0.9831142900656581,huayco,1,0
0.33646196045671484,-1.0892701809925454,inundacion,1,0
0.1551891902461273,-1.8631103241347096,huayco,1,0
0.551256316301743,-0.5955553941429739,sismo_sequia,1,0
0.9196277649684251,-0.08378629410823944,sismo_sequia,0,0
0.11646542634650665,-2.1501608195790642,inundacion,0,0
0.14187906921370574,-1.952780209475274,huayco,1,0
0.5656814099860737,-0.5697242391385691,huayco,1,0
0.34651550493039734,-1.0598277140794345,inundacion,1,0
14.999108223885914,2.707990747593946,el_nino,1,1
5.835517109679932,1.7639628838649333,sismo_sequia,0,0
0.5218774068815709,-0.6503225713990134,inundacion,1,0
1.148011463691819,0.13803128364178444,huayco,1,0
14.390490377929938,2.6665675980066186,el_nino,0,1
4.770710422566442,1.5624952293589724,sismo_sequia,1,0
1.2353075751683886,0.21131998779179936,inundacion,1,0
3.6187780868007886,1.2861364237738604,inundacion,1,0
0.1555417184394394,-1.8608412975608675,inundacion,1,0
0.15322180642683625,-1.8758686922042072,sismo_sequia,0,0
0.710106667701377,-0.342340084031981,huayco,1,0
2.196706796490622,0.7869593281880682,inundacion,1,0
0.4116408644169547,-0.8876039980821523,sismo_sequia,1,0
0.18275224811837928,-1.6996238788225546,huayco,0,0
1.115476646166007,0.10928179891693028,inundacion,1,0
0.12217562260425187,-2.1022957398352045,sismo_sequia,0,0
1.3701801795585355,0.3149422491182477,inundacion,1,0
0.2104299972028342,-1.558602236024224,inundacion,1,0
0.709253885209027,-0.3435417273962632,huayco,1,0
0.46434483494850837,-0.7671278240081391,inundacion,1,0
1.333054297213184,0.28747277346016303,inundacion,1,0
0.6386739372692627,-0.4483612251509462,huayco,0,0
2.3346573504174932,0.8478651353495443,huayco,1,0
0.7341350088049315,-0.309062331580177,huayco,0,0
0.24468427691764966,-1.4077865651232602,inundacion,1,0
1.67866907189261,0.5180012603322318,sismo_sequia,1,0
1.0320391614407425,0.03153661347189918,inundacion,1,0
0.9599033166657236,-0.04092271139856757,sismo_sequia,1,0
1.0921834184753705,0.08817882885485126,huayco,0,0
1.392942316785344,0.3314182845973809,sismo_sequia,1,0
0.41476287825954733,-0.8800482997377139,inundacion,1,0
0.24878906203612886,-1.391149881960804,inundacion,1,0
0.8329285987279587,-0.1828073563018793,inundacion,1,0
2.5022480529213356,0.9171895489855407,inundacion,0,0
2.3545404365633744,0.8563455647155501,sismo_sequia,1,0
1.8040503930526735,0.5900343553149581,huayco,1,0
0.19997229528610144,-1.609576445598869,huayco,0,0
3.6688284860784526,1.2998723975043704,huayco,1,0
0.7680416702980664,-0.26391128910578054,huayco,1,0
15.09571144491775,2.7144106932119763,el_nino,0,1
0.5466160738648743,-0.604008598922972,huayco,1,0
2.0992428285915095,0.7415767218992133,sismo_sequia,1,0
28.741023924923297,3.3583255071882467,el_nino,1,1
1.6236757941584257,0.48469258767103857,huayco,1,0
0.3234537176028953,-1.1286992429644531,inundacion,0,0
0.13375258981718804,-2.011763530274321,huayco,1,0
5.197160324290347,1.6481123849424957,inundacion,1,0
1.4044925919351232,0.3396760930271568,huayco,0,0
0.39125534845923565,-0.9383948670378602,sismo_sequia,0,0
4.416185446433086,1.4852763023034528,el_nino,1,1
0.8669652809604056,-0.142756348031786,sismo_sequia,1,0
0.36919892548593697,-0.9964196867424613,inundacion,1,0
0.5639375159134309,-0.572811821008988,inundacion,1,0
3.3085752423764565,1.1965176563532727,sismo_sequia,1,0
0.2253114567170795,-1.490271581895483,sismo_sequia,1,0
0.5173960208826494,-0.6589466998615412,sismo_sequia,1,0
0.10073541782730737,-2.295257824836026,inundacion,0,0
0.9035220991737004,-0.10145470973188236,inundacion,1,0
2.5902319074164137,0.9517474112460377,inundacion,0,0
0.42008236700029067,-0.867304475026695,inundacion,0,0
0.29801695631852676,-1.210604893697758,sismo_sequia,1,0
2.2450042428138555,0.8087074110872449,inundacion,1,0
11.465029531119976,2.439301492069305,el_nino,0,1
5.368959050668444,1.6806340444172034,el_nino,0,1
1.4089249934222234,0.3428269975905715,inundacion,0,0
0.9403791316287885,-0.061472153514392995,sismo_sequia,0,0
0.7917618014058708,-0.23349468820447541,inundacion,0,0
1.2708559285214058,0.23969063292748383,inundacion,1,0
1.7005378371048558,0.5309445757937891,inundacion,1,0
0.38812215864346006,-0.9464351470465752,huayco,1,0
0.49147633003544305,-0.7103414991803313,inundacion,1,0
0.582203257049861,-0.5409356533031281,sismo_sequia,1,0
0.44293894939095796,-0.8143233301924743,inundacion,1,0
0.7311898458523111,-0.3130821459020911,sismo_sequia,1,0
1.393863368041681,0.33207929321731305,inundacion,1,0
1.0474674045102732,0.046375254917372,huayco,1,0
1.3248368917699203,0.28128935130968724,huayco,1,0
0.39110403381197284,-0.9387816832570517,sismo_sequia,0,0
0.6854472360181477,-0.3776837544693648,huayco,1,0
0.8475622184653838,-0.16539102830376926,sismo_sequia,1,0
15.770225630962209,2.758123708479583,el_nino,0,1
0.11496098052950338,-2.1631625079375176,huayco,1,0
0.8379579643579939,-0.17678734162217152,sismo_sequia,1,0
0.5969232200062967,-0.5159667835651678,huayco,1,0
0.2821142678725492,-1.2654430848956835,inundacion,0,0
1.9863352310391842,0.6862913484776405,huayco,1,0
0.21473261664988824,-1.5383616683096886,inundacion,1,0
1.383694639124542,0.32475719638096423,sismo_sequia,1,0
1.172886473405222,0.1594677818717977,sismo_sequia,0,0
2.048183016758869,0.7169530668363595,huayco,1,0
0.5783033849665984,-0.5476566605295471,sismo_sequia,1,0
6.054515014615395,1.8008042771192585,el_nino,0,1
0.4086474882174319,-0.8949023815764342,huayco,1,0
1.1763387964555816,0.16240690020997295,sismo_sequia,1,0
0.7248602253485937,-0.32177643533697825,inundacion,1,0
0.6928381296006979,-0.36695888629588064,inundacion,1,0
0.1304163800848214,-2.0370230232309776,huayco,0,0
0.7494482853762255,-0.2884179626509334,sismo_sequia,1,0
0.3386269617695842,-1.082856185254171,huayco,1,0
5.051362238760261,1.6196579571607679,sismo_sequia,0,0
0.575746793825942,-0.5520873089882208,inundacion,1,0
1.6532060965599604,0.5027164913814983,inundacion,0,0
1.201183356254329,0.18330720109891685,sismo_sequia,1,0
7.135879223006927,1.9651354701074222,el_nino,0,1
0.37688947032471787,-0.9758033166829707,huayco,1,0
2.6096305719054347,0.9592086679851483,sismo_sequia,1,0
5.166300364241667,1.6421568355002145,el_nino,1,1
0.8325873806832846,-0.18321710085391726,sismo_sequia,1,0
1.8557237495208019,0.6182747814329448,inundacion,0,0
2.6979291950306012,0.9924845139388258,huayco,1,0
1.1529335987106868,0.1423096496118029,sismo_sequia,0,0
0.8323749751796081,-0.1834722483701129,huayco,1,0
0.4468067572903062,-0.8056290881541259,sismo_sequia,0,0
0.911024125309801,-0.09318589984472461,inundacion,1,0
1.3547258311151877,0.3035990951980577,sismo_sequia,1,0
0.18216825857357047,-1.7028245213331143,inundacion,1,0
7.363251335279435,1.9965015927054552,el_nino,1,1
0.6359999814771246,-0.4525567447660333,inundacion,1,0
0.324704782131957,-1.1248388721346791,inundacion,1,0
1.0089548276922216,0.008914970985964664,huayco,1,0
1.066815282386596,0.06467783866986679,huayco,1,0
0.4036932188437049,-0.9071000487780574,sismo_sequia,1,0
1.1577247486158428,0.1464566554009339,inundacion,1,0
5.95444084095235,1.7841373009934793,inundacion,1,0
0.6014485344129872,-0.5084143093012182,huayco,1,0
1.785134535450707,0.5794937823918228,sismo_sequia,1,0
0.2128636922020084,-1.5471032608370257,sismo_sequia,0,0
0.2505675752352746,-1.3840266334180247,inundacion,1,0
1.095477192291559,0.09119006038577454,inundacion,1,0
0.8344172708786445,-0.1810216769495703,sismo_sequia,1,0
1.629868897677822,0.488499580711433,inundacion,1,0
0.8660096438103166,-0.1438592344420805,sismo_sequia,1,0
1.3478577072698437,0.29851644851327425,inundacion,1,0
2.336851452039351,0.8488044900103088,sismo_sequia,0,0
0.646942841235679,-0.43549733268725704,sismo_sequia,0,0
0.28961939298882433,-1.2391876559721984,inundacion,0,0
1.3036577186034013,0.26517394331546357,sismo_sequia,1,0
1.1485943158369452,0.13853886066073565,huayco,1,0
0.16733647623984346,-1.7877486658250814,huayco,0,0
0.9628140427094558,-0.037894987897640224,huayco,0,0
0.2525550969197989,-1.376125848447141,sismo_sequia,0,0
0.5792246874320046,-0.5460648154902414,huayco,1,0
3.3751725491703453,1.2164464486977224,sismo_sequia,0,0
0.7044475873924425,-0.35034134729893324,huayco,0,0
0.3415737487050664,-1.0741916680737695,sismo_sequia,1,0
0.6029644171692764,-0.5058970936656157,sismo_sequia,1,0
0.6284163339034753,-0.46455238009399263,inundacion,1,0
33.00212367502061,3.4965719131843676,el_nino,1,1
0.302625844829938,-1.1952580720551538,huayco,0,0
15.748777399721854,2.756762736844148,el_nino,0,1
3.0161207195308757,1.1039714757143295,huayco,1,0
0.39172692280808674,-0.9371903074375322,inundacion,0,0
4.144983832186711,1.4218988880215597,huayco,0,0
6.298605894191292,1.840328322273684,huayco,1,0
2.118804201971398,0.7508518738708057,inundacion,0,0
0.38728000620104164,-0.9486073173389196,sismo_sequia,0,0
0.5840692277581258,-0.5377357624975793,sismo_sequia,0,0
0.49892390898141736,-0.6953016818691323,huayco,1,0
