,tc,return,sigma_garch,sigma_egarch,sigma_roll20
2018-07-02,3.148837275853754,-0.002340436708084571,0.07990324782953209,4.599060378718275,0.0760691185262508
2018-07-03,3.1262713454918396,-0.007166432681344496,0.07261238704560152,4.598677969708374,0.07644554378213869
2018-07-04,3.127581036774804,0.0004189307767069787,0.08816526342372931,4.605993320364445,0.07642400711000018
2018-07-05,3.112051271396087,-0.004965423819915019,0.07670965398544473,4.601668884268006,0.0788402134718182
2018-07-06,3.1193551616694855,0.002346969775379565,0.07932534263510724,4.60524382135556,0.07149223522032117
2018-07-09,3.1062742584832983,-0.004193463875779439,0.07217324289188624,4.602509212850045,0.07291232539088527
2018-07-10,3.128840699566865,0.007264793513302191,0.07281380221665165,4.604789859185056,0.07755348764366037
2018-07-11,3.1170716317998317,-0.003761478738327097,0.08885949599545476,4.605994766100147,0.07868916816627168
2018-07-12,3.1124659865146405,-0.0014775551637008018,0.0835217967803662,4.607307014846943,0.07703391579590915
2018-07-13,3.124539976952245,0.0038792361072915297,0.07388280435214782,4.604887773572431,0.07625612510580353
2018-07-16,3.107013052724293,-0.005609441504105133,0.07278834463453435,4.603397630920117,0.07755423749673432
2018-07-17,3.1106068109987137,0.001156660179225576,0.07976597557512045,4.607855739334296,0.07642014573364533
2018-07-18,3.129414344273507,0.00604625862976078,0.07042399444596799,4.603965562063916,0.07900613860294642
2018-07-19,3.1059683343173665,-0.007492139862860963,0.08053731130216078,4.6042698937598185,0.07958842496988645
2018-07-20,3.1090919060752897,0.0010056676120651633,0.09478228746411174,4.611649813367264,0.07731342973846222
2018-07-23,3.113235755831029,0.0013328167455074985,0.08252153938673781,4.607332557211129,0.07667516194702219
2018-07-24,3.1247992183338402,0.0037142906640313823,0.07287470109310848,4.603624448127555,0.0681250848012979
2018-07-25,3.1072994031372736,-0.005600300682965982,0.07143119329963143,4.602105699275275,0.06862435765013462
2018-07-26,3.0882375954031107,-0.006134525599598637,0.07883737479989691,4.606653974393929,0.07083224384046198
2018-07-27,3.096315611285285,0.0026157365269430053,0.08637829281384465,4.611682466590832,0.0718156538905966
2018-07-30,3.1009077730262034,0.0014831051861059332,0.07835972263026307,4.60863949680291,0.07211425316152985
2018-07-31,3.1047003635587838,0.0012230581527033558,0.0697314458613883,4.604944741946593,0.06827069155303263
2018-08-01,3.1096908741304228,0.0016074048981390453,0.06243789436018055,4.601342877593264,0.06857497018802775
2018-08-02,3.100896966268646,-0.0028279041929643897,0.05733681578473154,4.598337265824856,0.06703962791001412
2018-08-03,3.1041793337295824,0.0010585219362788958,0.05691718136591553,4.598787182342562,0.0665520018742148
2018-08-06,3.1081426040239566,0.0012767530056365514,0.05207074481938922,4.595552841452821,0.065052883522656
2018-08-07,3.0995782641831573,-0.0027554526712228844,0.04868647805147874,4.592752954167615,0.05980062136317209
2018-08-08,3.122568812193949,0.007417314889724505,0.050545806128129776,4.593539281674066,0.0645953787866547
2018-08-09,3.129245997910064,0.0021383630330384265,0.07805855327822833,4.595775725922438,0.06470222527125886
2018-08-10,3.1137092610584287,-0.004965009737812613,0.07070534106452031,4.593641346722945,0.0657784262486512
2018-08-13,3.1228217168903725,0.002926559632881895,0.07522943278248921,4.5978653385859,0.06334194042564446
2018-08-14,3.110094277790701,-0.004075621426235416,0.07054060063609423,4.596187432080771,0.0650606412731259
2018-08-15,3.120832008221157,0.0034525417789211814,0.07117087076208677,4.598792589269087,0.06246311811291364
2018-08-16,3.136443554852316,0.005002366865641469,0.06922588915636319,4.597457061441696,0.05855410975083928
2018-08-17,3.1255328386556394,-0.0034786904357951504,0.07441921780281564,4.597459485621617,0.06017633838127584
2018-08-20,3.1387507230069316,0.00422900191219153,0.07171695684589105,4.599013720691141,0.0617129371109889
2018-08-21,3.1446022436508576,0.0018642833280880242,0.07263893224745485,4.598276467189756,0.06074306458421527
2018-08-22,3.155724613576668,0.003536971948763072,0.06585285600661574,4.595722558735948,0.05749819253121013
2018-08-23,3.1810136788029744,0.008013711056252149,0.06567870134372744,4.594702206138956,0.05686202002494758
2018-08-24,3.17765666534862,-0.0010553282045671377,0.08950690617889033,4.597318255233915,0.057386361333592255
2018-08-27,3.1672117981912526,-0.0032869715823188902,0.07824426830569908,4.595037245588022,0.059642071338571044
2018-08-28,3.155035124331041,-0.003844603593345295,0.07394320169048126,4.5964829200175,0.06212507663565778
2018-08-29,3.1439631138039323,-0.0035093145054783236,0.07270015145747462,4.5986972546308795,0.06388588013972434
2018-08-30,3.1431563827870774,-0.00025659684533596745,0.07055421748948558,4.6001999834953695,0.06272091881366802
2018-08-31,3.1479281949092783,0.0015181593090094697,0.06227589403988953,4.5964189250359855,0.06277847245262422
2018-09-03,3.1517481529307783,0.001213483213396635,0.05703535456855896,4.593740563408386,0.06277126353245022
2018-09-04,3.1623758747479274,0.0033720085810999465,0.05240493832827464,4.591036857742379,0.062056188167266484
2018-09-05,3.1627921117013615,0.00013162159399154704,0.055632363057090545,4.590264088999894,0.05728545106391866
2018-09-06,3.1807487141152113,0.005677452636680113,0.05028670045014991,4.5869828479787795,0.05982899685177749
2018-09-07,3.1775832314328576,-0.0009952004911002686,0.06661833507785404,4.5883673359367085,0.05628980745533715
2018-09-10,3.2119569017079015,0.010817551507390062,0.05965521407140403,4.586713688450512,0.065968326560824
2018-09-11,3.2220366364363864,0.003138191151669944,0.10613338148161164,4.592202791734607,0.06290145747861339
2018-09-12,3.209103669348157,-0.004013910624719962,0.09526212186927542,4.5911503292017315,0.06578122676838316
2018-09-13,3.193079767867648,-0.0049932638928313865,0.08921659132438196,4.594064693672731,0.06805802532879672
2018-09-14,3.200696737352988,0.002385461698135688,0.0882946024188496,4.598299340649509,0.06620764159418402
2018-09-17,3.197632758243754,-0.000957285041558787,0.07935244909308291,4.596157044453581,0.06561446477493997
2018-09-18,3.208114987053986,0.003278121536379473,0.06987294091499563,4.593814311886454,0.06606958890534947
2018-09-19,3.215071390199524,0.0021683771228930204,0.06765377633539953,4.592742732316499,0.06555149438459029
2018-09-20,3.214321997189196,-0.00023308751793584562,0.06264756347882093,4.590877147729082,0.06005425522433973
2018-09-21,3.20327245388913,-0.0034375968897105242,0.055897909855442095,4.587811800467408,0.061465924554214506
2018-09-24,3.1834348063326243,-0.006192931710326678,0.058287850672014425,4.590080431406164,0.06457038930300671
2018-09-25,3.1774594788514334,-0.0018770063923736274,0.07415208684432509,4.59654389425836,0.06327487177084783
2018-09-26,3.18932345638314,0.003733793494668066,0.06707311038453016,4.595629393364583,0.06261778151045337
2018-09-27,3.192481038366069,0.0009900475841072964,0.06732335657373009,4.594772760341197,0.06251516338997427
2018-09-28,3.17636436416086,-0.005048322609132079,0.06021225727724196,4.591808459650565,0.06575671028780213
2018-10-01,3.1789514425701078,0.0008144778472009891,0.06882845005753623,4.59631303573009,0.06571113659161848
2018-10-02,3.184234070534759,0.001661751700233729,0.06123112627475054,4.593085058163242,0.06497459639871017
2018-10-03,3.1732318700970614,-0.0034552109530847875,0.05651181599106931,4.590789892291836,0.06636873530871801
2018-10-04,3.175439269311969,0.000695631238205239,0.05878372590176266,4.592845989564528,0.06316741303093497
2018-10-05,3.176411661827863,0.00030622299260810187,0.0531038854994601,4.589803736868836,0.06308510779625151
2018-10-08,3.162962299162537,-0.00423413716394273,0.04834976611841073,4.586698125237753,0.05010840475301595
2018-10-09,3.167593679412127,0.001464254016184849,0.057217916272819476,4.590321952037365,0.04871250821097596
2018-10-10,3.1745585779516796,0.0021987979660463694,0.05300396839696145,4.588093151391066,0.048346358407748875
2018-10-11,3.187614606259581,0.004112706692067518,0.05167835092724887,4.58662697748693,0.048017155892647156
2018-10-12,3.2006343262168664,0.004084471169042212,0.058643878770227933,4.586797991897533,0.0495297066972576
2018-10-15,3.183850045050683,-0.00524404835275956,0.06302238599675399,4.586932797104573,0.05285833930178927
2018-10-16,3.1720277629111275,-0.003713203188678156,0.07162131927327131,4.592142400797437,0.05256292743175324
2018-10-17,3.1789198780616172,0.002172778949502046,0.07051500982981697,4.5944989652569115,0.05256596037826695
2018-10-18,3.18567563753826,0.002125174504480486,0.06487449684369431,4.5924950354869125,0.05342009057724054
2018-10-19,3.1923351487315412,0.002090454883356339,0.06039937543612101,4.590615174398785,0.05291030445402104
2018-10-22,3.2397209207364566,0.014843608141752854,0.05689293306647257,4.58885952463559,0.07079643380812375
2018-10-23,3.2503285199544627,0.003274232403819071,0.13584885936814212,4.597375664394939,0.07049054870820443
2018-10-24,3.2706283172475956,0.006245460164567362,0.11949002279340637,4.596013208254346,0.0722562908068926
2018-10-25,3.2880018336594308,0.005311981285129853,0.11542743910770943,4.597119176507957,0.07364997186384947
2018-10-26,3.299948527627691,0.0036334207134441523,0.1089326488563736,4.5973946792002085,0.06978067838630017
2018-10-29,3.294678455829081,-0.0015970163638881296,0.09872241789508762,4.59631570707712,0.0708046486647501
2018-10-30,3.3077432437646643,0.003965421242388369,0.08640250439280975,4.594975288143302,0.0712164751560542
2018-10-31,3.29514160519671,-0.003809739039361292,0.08234832007020618,4.5943553343693955,0.07158117279966927
2018-11-01,3.2915382377874476,-0.0010935394714387432,0.0787732672872407,4.596686348867052,0.07225775770997934
2018-11-02,3.284178963454818,-0.002235816144604751,0.06954731445548588,4.594517036617315,0.07351050250460199
2018-11-05,3.285688201492839,0.0004595480498518854,0.06427884787036987,4.594335871169156,0.0703211450904625
2018-11-06,3.3199098090318166,0.010415354543815078,0.05730495809102258,4.590986070840818,0.07647031704479476
2018-11-07,3.2879099071346043,-0.00963878651466862,0.10224672175960994,4.5958103536282575,0.08754755695100899
2018-11-08,3.301029580210737,0.003990277546128441,0.12025708467772445,4.607290821178701,0.08750517600457448
2018-11-09,3.271691952445561,-0.008887417410934791,0.1086136517783495,4.605694171995028,0.09475701173053386
2018-11-12,3.262851761653219,-0.002702024188351247,0.12009019663612817,4.615177509964031,0.09290581007140024
2018-11-13,3.2833208365479853,0.0062733695521598205,0.10558881034593884,4.6140632344645995,0.09260294551462347
2018-11-14,3.284789598817664,0.0004473404649733066,0.10541283263890153,4.613729274749922,0.09269893987545286
2018-11-15,3.265702168388431,-0.005810853284515676,0.09095549243719729,4.608800770354108,0.09637317619218527
2018-11-16,3.2531334589565333,-0.003848700458223441,0.0930289418404112,4.6131407685359775,0.09798575489513713
2018-11-19,3.2652752000654788,0.0037323218558760235,0.08698105707153801,4.6140120210115425,0.08405515899855043
2018-11-20,3.253013687800753,-0.00375512369201827,0.08200043807069167,4.611665907829555,0.0845759133372271
2018-11-21,3.2568998348574785,0.0011946297893854103,0.07832419597842678,4.61250825122197,0.08151744994052187
2018-11-22,3.2578950252545056,0.00030556371011971923,0.06930376001074,4.6082712702408255,0.07892527565420894
2018-11-23,3.248061972042719,-0.0030182228511241005,0.06128004298735064,4.603672531446104,0.07788788055855012
2018-11-26,3.2807526548258807,0.010064673354308853,0.060447084462642534,4.603992803236705,0.08676133516922553
2018-11-27,3.292035487179236,0.003439098749720963,0.10101001372287317,4.60748576113622,0.08644592689391115
2018-11-28,3.2578545755650796,-0.010382911043113788,0.09196935469358748,4.605436009597899,0.09296523604872503
2018-11-29,3.2616212690835447,0.0011561883537454978,0.11876449975609127,4.617319838520633,0.09313443620573403
2018-11-30,3.2499532177275454,-0.003577377749709689,0.10244141050234497,4.61266221041375,0.09359810375486817
2018-12-03,3.2651457039622827,0.00467467843902071,0.09346782904081997,4.613141520170716,0.09535492606002362
2018-12-04,3.2516297844156234,-0.004139453724915516,0.09016592011390111,4.611613670875166,0.08732769190164356
2018-12-05,3.2499351652863098,-0.000521159923382305,0.085776389511934,4.613070509338901,0.08117920937329164
2018-12-06,3.2584438247059677,0.0026181012810784334,0.07479457986537578,4.6086671760914975,0.08029858738150057
2018-12-07,3.272466305587605,0.004303428764159561,0.06932887413462739,4.605870419944956,0.07585075512710945
2018-12-10,3.2537243948243684,-0.005727151638272154,0.0712828180491868,4.604637298541791,0.07802108513197555
2018-12-11,3.2486162082802568,-0.0015699505933070396,0.07939397563667341,4.6091819651684105,0.07436705657991506
2018-12-12,3.241529536802866,-0.0021814431200976436,0.07069763031782204,4.606757433776015,0.07449849013215161
2018-12-13,3.2319949414728115,-0.0029413877682751277,0.06503726094278867,4.605499648655221,0.07253352458788512
2018-12-14,3.258128965601458,0.008086034972795263,0.06293041045352844,4.605549964819525,0.07744959917658513
2018-12-17,3.264884674065206,0.0020734932641013016,0.08855760165653186,4.607345337745398,0.07663389258132654
2018-12-18,3.245539724477935,-0.005925155562442728,0.07893126649495166,4.60422365177826,0.0784126017110749
2018-12-19,3.2603544691201463,0.004564647454621797,0.08538406426252042,4.609116495480381,0.08004793729811109
2018-12-20,3.2942672237893644,0.010401554490598172,0.08380525093261167,4.607827671090472,0.08807031614378638
2018-12-21,3.31327647293483,0.005770402901194873,0.11448569859585969,4.6112773235292055,0.0888431705158995
2018-12-24,3.2857738798784473,-0.008300723854783552,0.10989292120197917,4.6107701758964454,0.08792877809705497
2018-12-25,3.276828021617143,-0.0027226031334922863,0.1178862068139149,4.618908178094476,0.08753638520455582
2018-12-26,3.300294192237552,0.00716124571250091,0.10383674347398919,4.6175237015098,0.08252184172445974
2018-12-27,3.287219947787905,-0.003961539089575284,0.10819585077967646,4.617613534402075,0.0840983099593387
2018-12-28,3.2956235956025552,0.0025564604584203186,0.09904922795652238,4.6183008077998675,0.08305865009813906
2018-12-31,3.3096352492166567,0.004251594033007165,0.08830533947352637,4.614674014438733,0.08280404953332837
2019-01-01,3.293665885920611,-0.004825112767283158,0.08478088397251746,4.612686167367663,0.0833682739527893
2019-01-02,3.2928984972684567,-0.00023298922195919594,0.08441336198769035,4.615144881647028,0.08332058953146139
2019-01-03,3.2393560004866826,-0.01625999004408699,0.07357166077382801,4.6101163899929585,0.10226029213567561
2019-01-04,3.2174098836957956,-0.0067748394395645796,0.15223269101182343,4.630982255444733,0.10323954388787612
2019-01-07,3.2122518411748984,-0.001603166120373831,0.1420517413393307,4.635049977317566,0.10166977147763404
2019-01-08,3.186984146558756,-0.007866037865480839,0.12216674286452067,4.630576860815936,0.10485508626284573
2019-01-09,3.2209322048365263,0.01065209512084547,0.12421158013440013,4.63641170980632,0.11245437381008104
2019-01-10,3.1895861934084206,-0.009731968708014594,0.13962252074769688,4.6377354964396,0.11706290858517461
2019-01-11,3.179877542721526,-0.0030438590143632683,0.14509945816144942,4.645952593861706,0.11264983860528391
2019-01-14,3.1829648355139337,0.0009708841774345028,0.1266144343775943,4.642875618616323,0.11229349610521658
2019-01-15,3.2130166154388276,0.009441442641650028,0.10882515319905273,4.6359926851530595,0.11695197563423801
2019-01-16,3.1822026380837958,-0.009590357300664914,0.1232230370439986,4.636389539165523,0.11962056627563457
2019-01-17,3.2082745809839297,0.00819304923832053,0.13332613077108482,4.644491397009467,0.11701168029150648
